Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_T2,rel_flux_T3,rel_flux_T4,rel_flux_T5,rel_flux_T6,rel_flux_C7,rel_flux_C8,rel_flux_err_T1,rel_flux_err_T2,rel_flux_err_T3,rel_flux_err_T4,rel_flux_err_T5,rel_flux_err_T6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_SNR_T1,rel_flux_SNR_T2,rel_flux_SNR_T3,rel_flux_SNR_T4,rel_flux_SNR_T5,rel_flux_SNR_T6,rel_flux_SNR_C7,rel_flux_SNR_C8,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_T2,Y(IJ)_T2,X(FITS)_T2,Y(FITS)_T2,RA_T2,DEC_T2,Source-Sky_T2,Source_Error_T2,Source_SNR_T2,Peak_T2,Mean_T2,Sky/Pixel_T2,FWHM_T2,Width_T2,X-Width_T2,Y-Width_T2,Angle_T2,Roundness_T2,X(IJ)_T3,Y(IJ)_T3,X(FITS)_T3,Y(FITS)_T3,RA_T3,DEC_T3,Source-Sky_T3,Source_Error_T3,Source_SNR_T3,Peak_T3,Mean_T3,Sky/Pixel_T3,FWHM_T3,Width_T3,X-Width_T3,Y-Width_T3,Angle_T3,Roundness_T3,X(IJ)_T4,Y(IJ)_T4,X(FITS)_T4,Y(FITS)_T4,RA_T4,DEC_T4,Source-Sky_T4,Source_Error_T4,Source_SNR_T4,Peak_T4,Mean_T4,Sky/Pixel_T4,FWHM_T4,Width_T4,X-Width_T4,Y-Width_T4,Angle_T4,Roundness_T4,X(IJ)_T5,Y(IJ)_T5,X(FITS)_T5,Y(FITS)_T5,RA_T5,DEC_T5,Source-Sky_T5,Source_Error_T5,Source_SNR_T5,Peak_T5,Mean_T5,Sky/Pixel_T5,FWHM_T5,Width_T5,X-Width_T5,Y-Width_T5,Angle_T5,Roundness_T5,X(IJ)_T6,Y(IJ)_T6,X(FITS)_T6,Y(FITS)_T6,RA_T6,DEC_T6,Source-Sky_T6,Source_Error_T6,Source_SNR_T6,Peak_T6,Mean_T6,Sky/Pixel_T6,FWHM_T6,Width_T6,X-Width_T6,Y-Width_T6,Angle_T6,Roundness_T6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8
elp1m008-fa05-20201220-0203-e91.fits,0,59204.90422,2459204.904,2459204.907870,1.417314,89.984,17.002146,23,37,56,0.175293,0.111321,0.159393,0.15095,0.99972,0.035866,4.368529,0.22891,0.000528,0.000486,0.000517,0.000512,0.001195,0.000438,0.012592,0.00066,331.872175,229.266636,308.02169,294.793527,836.554083,81.826787,346.939858,346.939858,2237658.709,2003.917791,2315.698899,2059.59852,2316.198899,2036.90148,10.107886,74.827167,392246.0429,1661.902514,1128.512286,347.577999,2678.67334,236.022294,393.104243,4769,14.922118,17.73569,18.612275,16.859105,348.915885,0.988662,2176.532939,1945.534001,2177.032939,2150.965999,10.111665,74.839797,249097.7999,1063.350765,234.257414,1843.640015,149.887131,391.212917,14.992222,17.83286,18.70782,16.957899,353.697594,0.989938,2205.606219,1774.503482,2206.106219,2321.996518,10.110775,74.85825,356667.604,1113.004463,320.454783,2408.516357,214.614035,393.53294,15.318716,18.10654,18.925558,17.287521,353.541685,0.99142,2017.17603,2289.180915,2017.67603,1807.319085,10.116226,74.802908,337775.4114,1105.153307,305.636701,2347.996582,203.246225,393.02856,15.037585,18.026161,18.837785,17.214537,351.475527,0.991164,2248.587155,2398.942291,2249.087155,1697.557709,10.109913,74.790576,2237031.993,1771.268125,1262.955032,13458.57422,1346.066917,398.990566,14.731108,17.853796,18.768711,16.938881,348.974913,0.987837,2131.519956,2286.412254,2132.019956,1810.087746,10.113077,74.80299,80255.36405,978.158824,82.047375,842.229797,48.291259,390.36497,12.942998,21.426603,19.019902,23.833305,89.513245,0.95077,1764.669386,1476.541673,1765.169386,2619.958327,10.122828,74.891317,1820848.312,1647.601386,1105.150996,10469.34473,1095.640867,398.419584,15.374486,18.10535,18.776817,17.433883,353.414979,0.994213,3079.983767,1591.463118,3080.483767,2505.036882,10.086499,74.876009,416810.3973,1140.656034,365.412872,2737.468994,250.803157,394.50323,15.323154,18.076461,18.763473,17.389448,342.371934,0.99136
elp1m008-fa05-20201220-0204-e91.fits,0,59204.90558,2459204.906,2459204.909226,1.415989,89.983,17.465327,23,37,56,0.175145,0.111098,0.159698,0.152215,1.008124,0.035162,4.357174,0.229507,0.000526,0.000483,0.000515,0.00051,0.001197,0.000436,0.012477,0.000657,333.017601,229.931012,309.902795,298.660295,841.986983,80.707211,349.214911,349.214911,2251343.425,2008.019236,2315.757758,2059.719001,2316.257758,2036.780999,10.107886,74.827171,394311.5774,1661.902514,1130.619379,348.757137,2550.326416,237.265167,394.135091,4806,15.375439,17.949799,19.083598,16.815999,351.36832,0.982638,2176.487581,1945.668151,2176.987581,2150.831849,10.111668,74.839799,250120.3191,1064.684814,234.924285,1761.94812,150.502401,393.565239,15.720732,18.097605,19.102861,17.092348,352.825394,0.986932,2205.823295,1774.519003,2206.323295,2321.980997,10.11077,74.858265,359534.4041,1114.952885,322.466006,2343.58252,216.339046,394.425374,15.500888,18.412165,19.366232,17.458098,351.606077,0.988345,2017.258179,2289.307141,2017.758179,1807.192859,10.116224,74.802911,342687.1346,1105.955775,309.856092,2240.352051,206.201707,393.911194,15.650303,18.520321,19.489298,17.551345,352.554583,0.98834,2248.62115,2399.062371,2249.12115,1697.437629,10.109912,74.79058,2269633.153,1779.934219,1275.121928,12632.71973,1365.683687,399.853865,15.351297,18.166624,19.221942,17.111306,351.744336,0.985414,2131.560807,2286.630204,2132.060807,1809.869796,10.113076,74.802983,79161.21173,978.299795,80.91713,798.465271,47.632885,391.487862,13.887318,21.494897,19.241311,23.748484,83.434666,0.954642,1764.682239,1476.301288,1765.182239,2620.198712,10.122829,74.891358,1831095.124,1651.551138,1108.712338,9722.166992,1101.806579,400.030086,15.826086,18.560696,19.250103,17.87129,348.661135,0.993536,3080.248666,1591.484949,3080.748666,2505.015051,10.086493,74.876025,420248.301,1142.155896,367.94303,2651.847656,252.871813,395.283579,15.408408,18.337715,19.162352,17.513079,340.37569,0.986566
elp1m008-fa05-20201220-0205-e91.fits,0,59204.90692,2459204.907,2459204.910570,1.414716,89.979,16.997718,23,37,56,0.175521,0.111499,0.158281,0.150617,0.994858,0.0352,4.364292,0.229132,0.000538,0.000494,0.000528,0.000521,0.001208,0.000448,0.012815,0.000673,325.968677,225.713884,299.656567,289.078811,823.722371,78.627425,340.569463,340.569463,2197537.942,1997.569025,2315.713751,2059.625673,2316.213751,2036.874327,10.107889,74.827183,385713.3864,1661.902514,1130.145738,341.295263,2736.84375,232.091463,396.489771,4663,15.005162,17.746135,18.726314,16.765956,346.91944,0.984945,2176.4648,1945.553917,2176.9648,2150.946083,10.11167,74.839812,245023.9251,1062.456281,230.620242,1861.574341,147.435799,395.110147,15.236464,17.929916,18.769379,17.090454,348.26288,0.989624,2205.580261,1774.513853,2206.080261,2321.986147,10.11078,74.858267,347828.6281,1116.866162,311.432686,2486.583008,209.295446,397.910454,15.343558,17.891592,18.641483,17.1417,345.033018,0.990676,2017.292491,2289.165657,2017.792491,1807.334343,10.116225,74.802927,330986.1135,1104.731415,299.607768,2379.895508,199.160968,397.212974,14.703812,17.950009,18.950676,16.949343,350.073125,0.986035,2248.639156,2398.991245,2249.139156,1697.508755,10.109914,74.79059,2186237.583,1759.224848,1242.727776,13608.47461,1315.502904,404.838849,14.699151,17.727187,18.769553,16.684821,350.083596,0.984479,2131.800994,2286.396345,2132.300994,1810.103655,10.113072,74.803009,77353.23586,981.278611,78.829025,817.732361,46.54499,396.19494,12.767882,21.541353,19.361465,23.721242,89.759323,0.959861,1764.73067,1476.460938,1765.23067,2620.039062,10.122831,74.891339,1787877.584,1638.389403,1091.240935,10171.88477,1075.801721,400.981787,15.364397,18.010747,18.765527,17.255966,350.641728,0.992196,3080.112453,1591.614081,3080.612453,2504.885919,10.0865,74.876016,409660.3579,1142.78702,358.474808,2788.377197,246.500835,397.529237,15.39599,17.981979,18.87079,17.093168,341.294934,0.984586
elp1m008-fa05-20201220-0206-e91.fits,0,59204.90827,2459204.908,2459204.911921,1.413462,89.98,17.79188,23,37,56,0.176587,0.111787,0.158792,0.151755,1.004598,0.036212,4.365443,0.229072,0.000451,0.000409,0.00044,0.000436,0.001063,0.000363,0.010787,0.000566,391.143795,273.522497,360.574688,347.95196,945.190689,99.812377,404.697832,404.697832,2613537.212,2057.065517,2315.274115,2059.865633,2315.774115,2036.634367,10.10789,74.827184,461516.9686,1661.902514,1122.609098,411.111018,2740.123291,277.703996,356.962423,4678,15.741239,18.290286,19.218564,17.362009,346.581475,0.987126,2176.085845,1945.83078,2176.585845,2150.66922,10.11167,74.839809,292158.1977,1043.086037,280.09022,1910.50647,175.797434,355.395814,15.821331,18.554067,19.321278,17.786855,346.74168,0.991487,2205.316297,1774.760629,2205.816297,2321.739371,10.110776,74.858266,415009.5749,1103.642774,376.036146,2419.684814,249.719566,358.588287,16.068496,18.607528,19.278353,17.936704,345.401769,0.993196,2016.742941,2289.393359,2017.242941,1807.106641,10.116229,74.802929,396616.6673,1096.28099,361.783768,2364.226807,238.652186,357.941869,15.511337,18.626564,19.48352,17.769609,352.191254,0.99091,2248.152479,2399.133865,2248.652479,1697.366135,10.109916,74.790602,2625554.62,1856.25259,1414.438226,13839.42481,1579.848757,365.03234,15.565291,18.417514,19.378083,17.456946,348.113781,0.987079,2131.027507,2286.860219,2131.527507,1809.639781,10.113082,74.802986,94640.56065,945.254117,100.121818,800.731506,56.947119,355.078762,14.442532,21.977631,19.682789,24.272473,83.073381,0.954728,1764.223901,1476.777115,1764.723901,2619.722885,10.122834,74.891331,2126431.608,1713.741382,1240.812429,10538.12109,1279.516452,362.675853,16.15186,18.656014,19.325123,17.986904,348.574754,0.993956,3079.728185,1591.899972,3080.228185,2504.600028,10.0865,74.876013,487105.6043,1137.808867,428.108462,2872.607666,293.10119,358.439015,16.035233,18.679808,19.268771,18.090846,336.611329,0.991538
elp1m008-fa05-20201220-0207-e91.fits,0,59204.90962,2459204.91,2459204.913270,1.412248,90.088,17.626744,23,37,56,0.176519,0.110614,0.157575,0.152684,1.01188,0.035627,4.387129,0.227939,0.00062,0.000572,0.000607,0.000603,0.001369,0.000525,0.014809,0.000769,284.64751,193.252534,259.735908,253.276672,738.876987,67.861868,296.254332,296.254332,1871569.429,1919.292592,2315.368721,2059.389003,2315.868721,2037.110997,10.107889,74.827184,330367.9372,1661.902514,1110.072781,297.609258,2189.659424,198.788999,400.749973,4788,15.484404,18.070952,18.911695,17.230209,348.518385,0.989831,2176.057339,1945.289897,2176.557339,2151.210103,10.111672,74.839815,207021.5292,1050.001125,197.16315,1494.359741,124.568997,399.714881,15.716188,18.143501,18.917267,17.369736,348.191702,0.991366,2205.278142,1774.205915,2205.778142,2322.294085,10.110778,74.858273,294912.1464,1094.412121,269.470833,1932.943726,177.45454,401.431741,15.525018,18.272936,19.138332,17.407539,350.401881,0.989986,2016.707877,2289.044563,2017.207877,1807.455437,10.116231,74.802917,285758.2021,1089.523805,262.278071,2017.853638,171.946429,400.152636,15.431277,18.377593,19.154337,17.60085,353.018356,0.99244,2248.214569,2398.848868,2248.714569,1697.651132,10.109915,74.790584,1893803.637,1672.623818,1132.235244,10449.96387,1139.539547,405.646598,15.362963,18.304589,19.277905,17.331272,351.913561,0.987808,2131.101716,2286.670843,2131.601716,1809.829157,10.113081,74.802957,66678.77904,980.184002,68.026798,746.831238,40.121956,398.484224,14.598585,21.372677,18.80158,23.943773,82.973169,0.940229,1764.168873,1476.002569,1764.668873,2620.497431,10.122836,74.891358,1524154.455,1560.446034,976.742817,8225.356445,917.114236,404.250128,15.472025,18.500226,19.227051,17.773402,355.095267,0.993661,3079.751396,1591.355343,3080.251396,2505.144657,10.086502,74.87602,347414.9744,1117.448982,310.900077,2183.210205,209.046542,402.498019,15.631611,18.372896,19.195484,17.550308,341.730379,0.987629
elp1m008-fa05-20201220-0208-e91.fits,0,59204.91096,2459204.911,2459204.914611,1.411072,89.983,17.076253,23,37,56,0.175568,0.111275,0.157824,0.153764,1.014595,0.034399,4.310871,0.231972,0.000969,0.000918,0.000958,0.000952,0.001983,0.000866,0.022417,0.001206,181.202642,121.175947,164.702813,161.478402,511.736009,39.7061,192.30639,192.30639,1199389.137,1815.767874,2314.89665,2059.902169,2315.39665,2036.597831,10.107896,74.827193,210574.9155,1661.902514,1117.514957,188.431407,1709.478394,126.707141,462.809171,4701,15.060607,17.835251,18.752405,16.918096,351.469436,0.988487,2175.669702,1945.922578,2176.169702,2150.577422,10.111677,74.839811,133462.5905,1082.703437,123.267911,1254.836304,80.307111,462.508878,15.073533,17.923893,18.412965,17.434822,343.26182,0.995726,2204.906741,1774.887363,2205.406741,2321.612637,10.110784,74.858265,189292.2831,1112.995058,170.074684,1569.799072,113.900955,465.97196,15.235812,18.235827,19.04811,17.423545,351.816578,0.991413,2016.487496,2289.423298,2016.987496,1807.076702,10.116231,74.802936,184422.6212,1107.435684,166.531225,1500.110107,110.970782,463.271648,15.463224,18.375836,19.252761,17.49891,359.133898,0.990924,2247.864507,2399.314216,2248.364507,1697.185784,10.109919,74.790595,1216894.518,1503.595629,809.322995,7324.431641,732.229784,466.657377,15.035646,18.087664,18.984041,17.191288,352.697443,0.989561,2130.857586,2286.589297,2131.357586,1809.910703,10.113082,74.803026,41257.48574,1037.192746,39.778032,687.914795,24.825455,461.135756,12.303116,20.376079,17.78812,22.964038,80.623882,0.930304,1763.982708,1476.955289,1764.482708,2619.544711,10.122838,74.891318,973552.5414,1423.716466,683.810691,5819.698242,585.806047,467.122035,15.372664,18.338931,18.956872,17.72099,358.256812,0.995452,3079.450407,1592.070326,3079.950407,2504.429674,10.086505,74.876016,225836.5955,1126.962465,200.39407,1750.339355,135.890399,464.128487,15.438676,18.250218,19.047719,17.452717,349.693289,0.991314
elp1m008-fa05-20201220-0209-e91.fits,0,59204.9123,2459204.912,2459204.915954,1.409922,89.983,16.952636,23,37,56,0.174378,0.112564,0.159521,0.152565,1.00475,0.035722,4.305825,0.232244,0.000684,0.000637,0.000674,0.000667,0.001476,0.000591,0.015862,0.000856,254.835896,176.629282,236.593716,228.651357,680.801308,60.492567,271.463775,271.463775,1706545.126,1903.967477,2314.884682,2059.923616,2315.384682,2036.576384,10.107887,74.827172,297584.1468,1661.902514,1119.55568,265.80558,2190.42041,179.062336,425.446556,4754,14.978252,17.645059,18.599209,16.690909,344.078693,0.983887,2175.618648,1945.885413,2176.118648,2150.614587,10.111669,74.839798,192095.7532,1066.238412,180.162102,1543.000732,115.587859,423.785676,14.987664,17.977103,18.889002,17.065203,347.110228,0.987372,2204.808746,1774.673066,2205.308746,2321.826934,10.110777,74.858273,272229.9717,1109.812457,245.293671,2023.578003,163.806222,426.284224,15.109129,17.961668,18.75712,17.166216,343.181626,0.988727,2016.33254,2289.462489,2016.83254,1807.037511,10.116227,74.802913,260358.2867,1100.995187,236.475409,1881.44519,156.662791,425.056926,14.942626,18.114307,19.126658,17.101956,350.457353,0.986098,2247.7277,2399.270656,2248.2277,1697.229344,10.109914,74.790579,1714651.256,1638.176756,1046.682692,10460.93945,1031.739974,430.129195,14.681462,17.804937,18.770211,16.839664,346.040123,0.98503,2130.620003,2286.821284,2131.120003,1809.678716,10.113079,74.802983,60961.8805,1005.46041,60.630811,753.324463,36.681983,423.49897,13.478404,21.256506,18.270013,24.242998,270.643166,0.92403,1763.932483,1476.662465,1764.432483,2619.837535,10.12283,74.89134,1384908.969,1532.295752,903.813097,8422.073242,833.327441,429.380072,15.230785,18.075084,18.764743,17.385425,346.845879,0.992774,3079.463508,1591.857787,3079.963508,2504.642213,10.086492,74.87602,321636.1573,1130.115871,284.604584,2314.911377,193.534912,425.944593,15.136515,18.036731,18.757772,17.315691,336.481247,0.986281
elp1m008-fa05-20201220-0210-e91.fits,0,59204.91365,2459204.914,2459204.917299,1.408812,89.98,17.136221,23,37,56,0.174516,0.109746,0.158303,0.151354,0.998748,0.03646,4.375325,0.228554,0.000652,0.000604,0.000641,0.000636,0.001415,0.000558,0.015557,0.000813,267.828144,181.681993,247.047389,238.16011,705.896264,65.297283,281.24068,281.24068,1780754.057,1909.132574,2314.630976,2059.847248,2315.130976,2036.652752,10.107887,74.827175,310770.1885,1661.902514,1111.472278,279.602285,2183.206787,186.996641,412.626481,4673,14.815864,17.719675,18.645841,16.793509,344.631233,0.985289,2175.438432,1945.815232,2175.938432,2150.684768,10.111667,74.839798,195431.0765,1055.074192,185.2297,1513.242798,117.59479,411.427091,15.256018,17.718456,18.425387,17.011524,344.175959,0.991242,2204.684575,1774.859637,2205.184575,2321.640363,10.110773,74.858244,281899.5249,1100.324113,256.196807,1956.930176,169.624585,413.035146,15.073996,18.049042,18.98873,17.109353,347.966679,0.987065,2015.966264,2289.322255,2016.466264,1807.177745,10.116229,74.802922,269523.7543,1094.18046,246.324774,1924.276367,162.177837,413.564001,15.177005,18.14433,19.112926,17.175734,347.818469,0.986341,2247.438468,2399.116717,2247.938468,1697.383283,10.109914,74.790591,1778524.941,1646.921402,1079.908816,10671.00195,1070.174048,417.773466,14.811764,17.845442,18.936032,16.754853,346.957853,0.981618,2130.184084,2286.502624,2130.684084,1809.997376,10.113084,74.803011,64926.04919,991.875323,65.457873,745.561646,39.067303,409.364586,14.417231,21.473502,19.478338,23.468666,81.8227,0.963134,1763.602001,1476.572021,1764.102001,2619.927979,10.122832,74.891337,1449470.999,1543.26584,939.223147,8249.367188,872.175707,415.860314,15.472102,18.155091,18.867222,17.44296,347.206989,0.992458,3079.09858,1591.947511,3079.59858,2504.552489,10.086497,74.876007,331283.0579,1123.885107,294.765947,2252.001465,199.339645,413.524705,15.11315,18.037812,18.801226,17.274399,336.569159,0.98473
elp1m008-fa05-20201220-0211-e91.fits,0,59204.915,2459204.915,2459204.918653,1.407723,89.984,16.745542,23,37,56,0.175775,0.111337,0.158355,0.151305,1.003568,0.036116,4.334627,0.2307,0.000563,0.00052,0.000553,0.000549,0.001263,0.000472,0.01325,0.000705,312.064642,214.298188,286.344857,275.573865,794.499133,76.577183,327.143401,327.143401,2075329.21,1963.258448,2314.41518,2059.615601,2314.91518,2036.884399,10.107889,74.827159,364791.232,1661.902514,1116.861727,326.621661,2744.282715,219.502184,394.086643,4737,14.562595,17.587062,18.476517,16.697606,345.305002,0.986592,2175.04521,1945.496183,2175.54521,2151.003817,10.111674,74.839792,231060.5743,1055.831273,218.842329,1816.69397,139.033771,392.694422,14.841359,17.411955,18.187905,16.636004,343.379752,0.988689,2204.327978,1774.453229,2204.827978,2322.046771,10.110779,74.858247,328639.3982,1104.795221,297.466347,2360.160645,197.748903,396.411352,15.045151,17.678536,18.576019,16.781053,347.275699,0.987421,2015.818249,2289.013,2016.318249,1807.487,10.116228,74.802915,314008.1246,1100.069186,285.443978,2361.907227,188.944972,395.827813,14.293499,17.755697,18.679201,16.832193,346.266,0.986329,2247.194228,2398.796685,2247.694228,1697.703315,10.109916,74.790586,2082733.527,1729.168312,1204.471255,13002.87305,1253.222442,401.719912,14.76398,17.666997,18.619848,16.714146,347.216075,0.985784,2130.222537,2286.337578,2130.722537,1810.162422,10.113078,74.802989,74952.78058,976.215746,76.77891,866.376221,45.100588,392.520234,13.388428,21.367616,19.245253,23.48998,88.83243,0.96124,1763.405732,1476.329596,1763.905732,2620.170404,10.122833,74.891321,1686299.372,1605.437917,1050.367226,9976.495117,1014.680078,399.449497,15.127077,17.878633,18.618653,17.138612,351.467672,0.992527,3078.970893,1591.667602,3079.470893,2504.832398,10.086497,74.875995,389029.8378,1130.023374,344.267072,2850.182129,234.087039,395.435748,14.806025,17.732468,18.46877,16.996165,339.16167,0.98768
elp1m008-fa05-20201220-0212-e91.fits,0,59204.91637,2459204.916,2459204.920024,1.406653,89.975,16.505806,23,37,56,0.175655,0.110939,0.159683,0.150723,1.004737,0.03621,4.360111,0.229352,0.000493,0.00045,0.000483,0.000478,0.00114,0.000406,0.011758,0.000618,356.172762,246.430599,330.446178,315.576281,881.484093,89.212645,370.824996,370.824996,2377823.851,2015.592244,2314.420461,2060.302488,2314.920461,2036.197512,10.107894,74.827182,417677.6728,1661.902514,1117.959637,373.607113,2966.938721,251.325014,373.767157,4803,14.635336,17.603163,18.633315,16.573011,348.967697,0.984159,2175.25281,1946.142264,2175.75281,2150.357736,10.111673,74.839818,263792.5016,1046.838398,251.989707,1938.876709,158.729227,373.383025,14.318769,17.804056,18.748876,16.859235,345.626383,0.985428,2204.381029,1775.109724,2204.881029,2321.390276,10.110783,74.858272,379698.1311,1103.049132,344.225946,2594.127441,228.471964,375.030894,14.606002,17.917866,18.814596,17.021136,347.165369,0.987729,2015.8543,2289.911715,2016.3543,1806.588285,10.116232,74.802913,358393.2854,1094.291521,327.511708,2457.970947,215.652412,374.99787,14.594146,17.898602,18.849243,16.947961,349.782054,0.987222,2247.276018,2399.735962,2247.776018,1696.764038,10.109919,74.790581,2389086.473,1801.260216,1326.341664,14627.21777,1437.56114,381.263572,14.444152,17.787421,18.800913,16.773929,348.017193,0.984549,2130.109094,2287.195251,2130.609094,1809.304749,10.113086,74.802992,86100.57143,962.352653,89.468836,831.125854,51.808437,372.772353,12.728669,21.571154,19.776695,23.365614,85.319522,0.971956,1763.40967,1476.946083,1763.90967,2619.553917,10.122839,74.891348,1934209.146,1666.615718,1160.560965,11172.35938,1163.85235,379.364626,15.171972,17.996027,18.758433,17.233621,350.866811,0.992067,3078.949831,1592.488703,3079.449831,2504.011297,10.086504,74.876009,443614.7042,1133.580231,391.339485,2962.766113,266.931845,376.050067,14.801856,17.879398,18.629999,17.128797,337.884967,0.986318
elp1m008-fa05-20201220-0213-e91.fits,0,59204.91772,2459204.918,2459204.921373,1.405637,89.979,15.6625,23,37,56,0.175395,0.110918,0.158831,0.153046,1.011367,0.036573,4.36637,0.229023,0.000657,0.000613,0.000648,0.000641,0.001435,0.000566,0.015663,0.000822,266.853582,180.906784,245.166644,238.587516,704.681795,64.658614,278.77103,278.77103,1788108.116,1929.645655,2314.489345,2059.678192,2314.989345,2036.821808,10.10789,74.82717,313624.5146,1661.902514,1125.480875,278.658235,2624.067627,188.714147,426.571788,4628,13.890273,16.798105,17.889143,15.707068,347.380636,0.979549,2175.142095,1945.425868,2175.642095,2151.074132,10.111674,74.839815,198332.8586,1075.230968,184.456051,1834.777832,119.34085,425.544348,13.642029,16.830229,17.779856,15.880601,347.612303,0.98465,2204.403925,1774.356891,2204.903925,2322.143109,10.11078,74.858271,284006.3169,1117.142006,254.225797,2432.514893,170.892284,428.495166,13.626222,17.153453,17.959486,16.34742,342.740466,0.987047,2015.807578,2289.272373,2016.307578,1807.227627,10.116231,74.802904,273663.551,1108.344361,246.912025,2399.563721,164.668835,426.320391,13.509796,17.409315,18.236455,16.582175,350.158273,0.989861,2247.234153,2399.106271,2247.734153,1697.393729,10.109917,74.790573,1808433.037,1666.521195,1085.154538,13076.87305,1088.170348,430.584002,13.510008,17.042606,18.117797,15.967415,347.224721,0.980596,2130.199149,2286.806595,2130.699149,1809.693405,10.113081,74.802956,65397.11372,1008.956321,64.816595,808.942871,39.350752,423.024112,12.390033,21.162929,18.795814,23.530044,88.258727,0.951005,1763.377059,1476.301116,1763.877059,2620.198884,10.122837,74.891332,1454901.859,1556.244776,934.879835,10004.31738,875.443564,430.421726,14.173229,17.287786,18.083741,16.491831,349.122517,0.990212,3079.106789,1591.739112,3079.606789,2504.760888,10.086499,74.876006,333206.2568,1140.891997,292.057669,2658.729736,200.496873,428.673614,14.052607,17.314369,18.240694,16.388043,338.616685,0.978877
elp1m008-fa05-20201220-0214-e91.fits,0,59204.91909,2459204.919,2459204.922741,1.404637,90.031,15.780924,23,37,56,0.177431,0.112811,0.159851,0.154792,1.014808,0.036315,4.337536,0.230546,0.000697,0.000649,0.000685,0.00068,0.001504,0.000601,0.016291,0.000866,254.644435,173.691753,233.37453,227.5309,674.659787,60.399703,266.254378,266.254378,1690329.563,1910.420221,2314.069866,2059.802047,2314.569866,2036.697953,10.107894,74.827172,299916.7213,1661.902514,1127.954554,265.894331,2362.186035,180.465893,432.859542,4803,13.963087,17.200873,18.150438,16.251308,343.176151,0.982516,2174.925804,1945.701193,2175.425804,2150.798807,10.111673,74.839801,190688.0909,1076.491858,177.138442,1627.985352,114.74084,431.689221,14.109155,17.369722,18.472965,16.266479,344.095089,0.977834,2204.096269,1774.548156,2204.596269,2321.951844,10.110782,74.858268,270200.9619,1116.799699,241.942187,2075.262695,162.585326,434.389271,14.398286,17.594773,18.359929,16.829618,340.350147,0.987415,2015.509064,2289.391636,2016.009064,1807.108364,10.116232,74.802905,261650.0205,1111.280507,235.449123,2108.19751,157.440053,432.963021,13.370833,17.663123,18.505047,16.821199,352.27569,0.990262,2246.928627,2399.18617,2247.428627,1697.31383,10.109918,74.790577,1715359.266,1644.989654,1042.778148,10983.71875,1032.165998,438.7039,13.586777,17.380804,18.356009,16.4056,345.736946,0.983789,2129.839062,2287.310978,2130.339062,1809.189022,10.113084,74.802915,61385.09512,1013.943754,60.540927,768.503296,36.93664,430.075117,12.917238,20.650149,18.163542,23.136757,87.440091,0.943194,1763.067265,1476.340422,1763.567265,2620.159578,10.122839,74.891346,1373642.346,1536.377648,894.07858,8510.054688,826.548089,438.271537,14.304316,17.673503,18.458303,16.888703,347.851494,0.990542,3078.710067,1591.882048,3079.210067,2504.617952,10.086502,74.876013,316687.2166,1135.451076,278.908729,2364.298096,190.557036,434.689239,13.9352,17.475106,18.289969,16.660242,337.80497,0.983042
