 	Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	AIRMASS	EXPTIME	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5
24	lsc1m005-fa15-20190803-0173-e91.fits	24.000000	0.000000	58699.781369	2458699.781369	0.000000	1.147939	239.978000	11.385422	14.000000	25.000000	38.000000	0.121876	0.278648	0.640814	0.302191	0.189720	0.000232	0.000388	0.000734	0.000409	0.000309	525.594441	718.771777	873.399406	738.921162	613.203046	3266906.188669	1853.475984	2009.957577	2031.547661	2010.457577	2064.952339	22.196560	-58.946336	398157.111881	615.752160	723.072493	550.646188	5953.718262	646.619107	193.004100	2242.000000	9.376912	11.458368	11.490716	11.426020	43.056090	0.993066	2159.815078	1981.390410	2160.315078	2115.109590	22.198660	-58.951679	711937.059241	880.038283	808.984192	10397.550781	1156.207165	194.584416	8.831538	11.387647	11.382069	11.393224	45.314259	0.992026	1629.053582	1664.672630	1629.553582	2431.827370	22.191251	-58.986231	1275878.151480	1107.807369	1151.714809	18445.035156	2072.064435	197.280374	9.334416	11.390320	11.523888	11.256751	36.305505	0.993843	1551.547669	1471.183679	1552.047669	2625.316321	22.190176	-59.007205	758129.538406	901.782681	840.700930	10929.438477	1231.225138	196.774086	8.941366	11.325558	11.506557	11.144559	33.300561	0.993525	3012.567044	2093.381293	3013.067044	2003.118707	22.210577	-58.938922	520961.439541	787.690724	661.378157	7959.151367	846.057023	193.704389	9.072065	11.321589	11.153465	11.489714	51.408644	0.982085
25	lsc1m005-fa15-20190803-0174-e91.fits	25.000000	0.000000	58699.784454	2458699.784454	0.000000	1.149984	240.026000	11.140639	14.000000	25.000000	38.000000	0.122132	0.279587	0.641507	0.301355	0.189242	0.000232	0.000389	0.000735	0.000408	0.000309	525.966386	719.153731	873.081518	738.290877	612.194591	3269941.603305	1855.953893	2009.894675	2031.635676	2010.394675	2064.864324	22.196558	-58.946334	399363.166532	615.752160	724.670924	551.095888	6115.418945	648.577776	195.915640	2238.000000	9.214158	11.561925	11.603922	11.519928	42.582602	0.992571	2159.766101	1981.448296	2160.266101	2115.051704	22.198658	-58.951680	714475.152449	882.404952	809.690778	10714.483398	1160.329104	195.580283	8.630942	11.500450	11.535036	11.465864	43.183703	0.990988	1629.006985	1664.770152	1629.506985	2431.729848	22.191250	-58.986227	1277904.983996	1109.799451	1151.473794	19183.921875	2075.356071	199.161177	9.047004	11.505825	11.695443	11.316207	33.888335	0.992410	1551.494383	1471.295807	1551.994383	2625.204193	22.190174	-59.007200	757221.490243	901.637157	839.829508	11297.054688	1229.750441	199.598092	8.552670	11.412715	11.676924	11.148505	29.224383	0.992179	3012.527678	2093.397122	3013.027678	2003.102878	22.210576	-58.938928	520339.976617	788.239790	660.129041	8133.693359	845.047749	195.744730	8.873002	11.401537	11.257128	11.545947	50.742530	0.983820
26	lsc1m005-fa15-20190803-0175-e91.fits	26.000000	0.000000	58699.787534	2458699.787534	0.000000	1.152253	239.979000	11.359654	14.000000	25.000000	38.000000	0.121112	0.279543	0.641305	0.301984	0.188861	0.000233	0.000391	0.000738	0.000411	0.000311	519.362591	715.311893	868.475956	733.939577	607.560716	3242794.294010	1850.995992	2009.678429	2031.543041	2010.178429	2064.956959	22.196557	-58.946336	392741.066942	615.752160	722.205033	543.808266	5420.349121	637.823287	196.170704	2218.000000	9.509863	11.926928	11.977675	11.876181	41.620459	0.994772	2159.573501	1981.332093	2160.073501	2115.167907	22.198658	-58.951685	708457.133733	879.570646	805.457909	9394.007812	1150.555661	197.076907	9.416857	11.895234	11.913525	11.876942	43.897087	0.993615	1628.766944	1664.646064	1629.266944	2431.853936	22.191248	-58.986232	1267052.847596	1105.426303	1146.211958	17346.642578	2057.731876	200.221009	9.566085	11.910800	12.074061	11.747539	33.272364	0.995258	1551.257216	1471.116005	1551.757216	2625.383995	22.190173	-59.007210	752137.442610	900.991996	834.788152	9892.583008	1221.493795	200.061894	8.592202	11.875296	12.106990	11.643603	29.837040	0.994032	3012.301888	2093.321322	3012.801888	2003.178678	22.210574	-58.938929	515146.870071	786.630633	654.877713	7171.861328	836.613988	197.689081	8.572624	11.829829	11.695368	11.964290	50.879982	0.987563
27	lsc1m005-fa15-20190803-0176-e91.fits	27.000000	0.000000	58699.790611	2458699.790611	0.000000	1.154745	239.979000	11.323836	14.000000	25.000000	38.000000	0.121676	0.279528	0.639577	0.303297	0.188688	0.000233	0.000390	0.000735	0.000412	0.000310	522.306445	716.595783	869.691512	737.011006	607.997414	3254368.680253	1854.238491	2009.863863	2031.598128	2010.363863	2064.901872	22.196559	-58.946337	395978.616249	615.752160	723.785477	547.093896	5668.060059	643.081165	197.890608	2151.000000	9.632541	11.788682	11.826011	11.751353	42.482657	0.994792	2159.752429	1981.417836	2160.252429	2115.082164	22.198660	-58.951683	710955.649622	881.097479	806.897837	9697.826172	1154.613326	198.103209	9.005124	11.721839	11.708673	11.735004	45.845749	0.994209	1628.955573	1664.722439	1629.455573	2431.777561	22.191251	-58.986232	1269485.317074	1107.090994	1146.685615	17557.919922	2061.682280	202.287174	9.449374	11.707859	11.850077	11.565640	34.232570	0.995621	1551.433234	1471.246853	1551.933234	2625.253147	22.190175	-59.007205	757340.045721	902.542933	839.118028	10221.791992	1229.942978	201.897248	8.630026	11.649269	11.867528	11.431010	29.968789	0.994409	3012.461505	2093.377338	3012.961505	2003.122662	22.210577	-58.938929	516587.667836	788.437315	655.204489	7275.514160	838.953886	198.153409	8.542459	11.642953	11.482822	11.803083	52.167208	0.987661
28	lsc1m005-fa15-20190803-0177-e91.fits	28.000000	0.000000	58699.793688	2458699.793688	0.000000	1.157471	239.975000	11.258440	14.000000	25.000000	38.000000	0.120879	0.279857	0.639125	0.303161	0.188755	0.000233	0.000391	0.000736	0.000412	0.000310	519.814387	716.281594	868.748609	735.554955	608.350281	3250285.616879	1853.711550	2009.776101	2031.595546	2010.276101	2064.904454	22.196559	-58.946343	392892.513857	615.752160	721.853629	544.282799	5371.672363	638.069242	198.500760	2262.000000	9.522484	11.808895	11.796168	11.821621	45.900281	0.995294	2159.697552	1981.413345	2160.197552	2115.086655	22.198660	-58.951688	710715.531409	881.012713	806.702924	9407.202148	1154.223367	198.336098	9.044946	11.751019	11.709669	11.792368	47.551630	0.993741	1628.876773	1664.759653	1629.376773	2431.740347	22.191251	-58.986233	1267345.939957	1106.719485	1145.137460	17046.130859	2058.207867	201.996487	9.313498	11.741636	11.860293	11.622980	36.437303	0.995290	1551.359620	1471.255769	1551.859620	2625.244231	22.190175	-59.007208	756131.257798	903.273370	837.101240	10013.733398	1227.979870	201.617518	8.633455	11.702197	11.884757	11.519636	31.717508	0.995135	3012.379075	2093.394655	3012.879075	2003.105345	22.210576	-58.938931	516092.887715	786.976690	655.791835	7190.465332	838.150349	198.744588	8.453979	11.640260	11.436024	11.844495	53.995155	0.987099
29	lsc1m005-fa15-20190803-0178-e91.fits	29.000000	0.000000	58699.796773	2458699.796773	0.000000	1.160429	239.975000	11.378468	14.000000	25.000000	38.000000	0.121271	0.279136	0.641131	0.302978	0.188476	0.000233	0.000391	0.000740	0.000413	0.000311	519.516630	714.178746	866.829228	733.858734	606.060870	3239370.273910	1851.977038	2009.742320	2031.782190	2010.242320	2064.717810	22.196559	-58.946338	392842.204086	615.752160	722.045545	544.068455	5490.386719	637.987537	199.069522	2255.000000	9.381536	11.848553	11.874254	11.822851	43.226587	0.995082	2159.696716	1981.588926	2160.196716	2114.911074	22.198660	-58.951683	706902.203584	879.028886	804.185409	9684.788086	1148.030408	199.503922	9.408649	11.751540	11.738854	11.764227	45.821524	0.994330	1628.835794	1664.925275	1629.335794	2431.574725	22.191251	-58.986229	1265505.988310	1106.868511	1143.320977	17532.201172	2055.219730	203.779128	9.226461	11.731893	11.881418	11.582368	33.776934	0.995544	1551.319687	1471.430953	1551.819687	2625.069047	22.190175	-59.007204	753241.697314	901.854455	835.214256	10381.611328	1223.287137	202.804009	8.426353	11.675545	11.911211	11.439880	27.266620	0.995163	3012.419615	2093.505133	3012.919615	2002.994867	22.210577	-58.938932	513720.384702	786.528962	653.148720	7163.802734	834.297333	200.429086	9.190904	11.649463	11.500195	11.798731	51.858289	0.988324
30	lsc1m005-fa15-20190803-0179-e91.fits	30.000000	0.000000	58699.799854	2458699.799854	0.000000	1.163624	239.975000	11.214810	14.000000	25.000000	38.000000	0.120965	0.278993	0.641962	0.301936	0.189031	0.000233	0.000390	0.000739	0.000411	0.000311	519.570214	715.282567	869.215999	734.852272	608.756133	3251531.742088	1854.269171	2009.835254	2031.674690	2010.335254	2064.825310	22.196559	-58.946334	393322.748644	615.752160	723.022160	543.998193	5796.566895	638.767956	198.751242	2255.000000	9.430665	11.522505	11.510977	11.534032	45.684748	0.992991	2159.743207	1981.511062	2160.243207	2114.988938	22.198660	-58.951677	709273.085560	880.933409	805.138139	10266.688477	1151.880792	199.544831	9.202702	11.444366	11.463948	11.424783	43.841091	0.992840	1628.919247	1664.827786	1629.419247	2431.672214	22.191251	-58.986226	1271259.622723	1108.233727	1147.104254	18559.195312	2064.563805	203.444588	9.162361	11.453556	11.609086	11.298027	34.230044	0.994530	1551.406364	1471.328223	1551.906364	2625.171777	22.190175	-59.007202	754073.580848	902.067264	835.939415	10806.982422	1224.638141	203.094647	8.525915	11.373530	11.583309	11.163751	29.781009	0.994701	3012.493932	2093.454831	3012.993932	2003.045169	22.210577	-58.938922	516925.452958	787.631350	656.303806	7749.946777	839.502460	199.107602	8.373941	11.380210	11.250726	11.509693	50.697383	0.986737
31	lsc1m005-fa15-20190803-0180-e91.fits	31.000000	0.000000	58699.802930	2458699.802930	0.000000	1.167051	239.979000	11.512006	14.000000	25.000000	38.000000	0.120769	0.278618	0.642061	0.303051	0.188375	0.000234	0.000391	0.000740	0.000413	0.000311	516.364488	713.309960	867.544051	733.894134	605.077158	3261391.304947	1864.331221	2009.894366	2031.682145	2010.394366	2064.817855	22.196560	-58.946329	393875.191532	615.752160	728.798428	540.444623	5944.863281	639.665140	211.430700	2208.000000	9.489238	11.340695	11.329839	11.351551	45.696943	0.993805	2159.796956	1981.490563	2160.296956	2115.009437	22.198660	-58.951674	710675.316407	885.237485	802.807527	10481.125000	1154.158057	212.249147	9.400592	11.287169	11.276966	11.297373	45.567832	0.991679	1629.012185	1664.821982	1629.512185	2431.678018	22.191252	-58.986222	1275233.819658	1112.825494	1145.942313	19051.683594	2071.018020	215.003540	9.331527	11.285566	11.410029	11.161103	36.580534	0.994204	1551.521366	1471.346438	1552.021366	2625.153562	22.190177	-59.007194	758503.008241	908.140645	835.226364	11187.243164	1231.831664	214.841690	9.197082	11.231297	11.411103	11.051491	32.525658	0.994241	3012.553834	2093.430446	3013.053834	2003.069554	22.210578	-58.938921	516979.160641	793.086054	651.857586	7918.327148	839.589683	211.226941	8.926784	11.211172	11.037420	11.384925	52.589079	0.985991
32	lsc1m005-fa15-20190803-0181-e91.fits	32.000000	0.000000	58699.806009	2458699.806009	0.000000	1.170720	239.974000	10.968862	14.000000	25.000000	38.000000	0.120837	0.279407	0.638550	0.303284	0.189344	0.000233	0.000390	0.000734	0.000411	0.000311	519.207443	716.735072	869.807294	737.061948	609.309892	3268969.622605	1862.013615	2009.800165	2031.646670	2010.300165	2064.853330	22.196559	-58.946330	395013.070425	615.752160	726.767891	543.520256	6833.872559	641.513089	204.969633	2209.000000	9.289259	11.226785	11.311187	11.142383	39.292721	0.994229	2159.718512	1981.490095	2160.218512	2115.009905	22.198660	-58.951672	713903.307557	884.610017	807.026027	11960.138672	1159.400411	206.039669	8.865400	11.164912	11.220351	11.109474	41.635098	0.992819	1628.910124	1664.802521	1629.410124	2431.697479	22.191251	-58.986222	1273930.973834	1111.278469	1146.365209	21637.179688	2068.902160	209.173098	8.799439	11.152633	11.332692	10.972574	31.345065	0.995049	1551.394409	1471.327086	1551.894409	2625.172914	22.190176	-59.007194	760714.235917	906.587745	839.096095	12306.077148	1235.422765	208.071573	8.264653	11.125182	11.344749	10.905616	28.196250	0.994918	3012.448169	2093.418069	3012.948169	2003.081931	22.210577	-58.938918	520421.105297	792.286972	656.859350	8730.767578	845.179504	204.878630	8.113550	11.107939	10.974192	11.241687	50.998223	0.986581
33	lsc1m005-fa15-20190803-0182-e91.fits	33.000000	0.000000	58699.809085	2458699.809085	0.000000	1.174626	240.027000	11.101866	14.000000	25.000000	38.000000	0.120898	0.279434	0.640621	0.302417	0.188953	0.000234	0.000391	0.000738	0.000412	0.000312	517.454848	714.379913	867.708910	733.520816	606.397844	3258812.793462	1862.085113	2009.827547	2031.703597	2010.327547	2064.796403	22.196560	-58.946333	393985.569855	615.752160	727.348657	541.673606	6003.914551	639.844397	208.283789	2229.000000	9.431283	11.407831	11.448932	11.366731	42.315735	0.994069	2159.736964	1981.520766	2160.236964	2114.979234	22.198661	-58.951677	711739.051655	884.882848	804.331391	10685.000000	1155.885595	208.504706	9.345904	11.310477	11.342574	11.278379	42.990592	0.993442	1628.902209	1664.899348	1629.402209	2431.600652	22.191252	-58.986219	1272484.124796	1110.873803	1145.480361	19038.529297	2066.552433	213.162542	9.140687	11.315445	11.476102	11.154788	33.079417	0.995067	1551.391450	1471.408372	1551.891450	2625.091628	22.190176	-59.007193	756686.252868	906.778737	834.477278	11103.646484	1228.881199	211.973439	8.400554	11.256373	11.503955	11.008792	26.613630	0.994606	3012.473263	2093.449297	3012.973263	2003.050703	22.210577	-58.938924	517903.364144	792.499230	653.506457	8155.724121	841.090617	209.270924	8.222042	11.282040	11.202171	11.361910	48.779227	0.988415
34	lsc1m005-fa15-20190803-0183-e91.fits	34.000000	0.000000	58699.812164	2458699.812164	0.000000	1.178784	239.979000	11.427715	14.000000	25.000000	38.000000	0.120731	0.279001	0.640658	0.303641	0.188290	0.000233	0.000391	0.000739	0.000414	0.000311	517.179911	712.973259	867.121739	733.725618	604.701540	3262076.506872	1865.675264	2009.928493	2031.701732	2010.428493	2064.798268	22.196560	-58.946333	393833.440110	615.752160	727.426874	541.406228	6251.062500	639.597334	211.169216	2173.000000	9.571262	11.283253	11.294035	11.272472	44.242033	0.994782	2159.824739	1981.514370	2160.324739	2114.985630	22.198661	-58.951678	711588.052864	886.783757	802.436950	10877.500977	1155.640368	211.823748	9.472554	11.227458	11.233417	11.221499	44.623349	0.993482	1629.017253	1664.854238	1629.517253	2431.645762	22.191252	-58.986225	1273803.763040	1112.233868	1145.266117	19255.613281	2068.695565	214.522158	9.316508	11.213914	11.332191	11.095637	35.603874	0.995713	1551.508526	1471.361779	1552.008526	2625.138221	22.190177	-59.007200	759794.677685	909.790625	835.131355	11346.738281	1233.929374	214.877451	8.669971	11.158843	11.368200	10.949485	29.457763	0.994722	3012.524268	2093.461597	3013.024268	2003.038403	22.210578	-58.938921	516890.013284	793.458001	651.439664	8293.006836	839.444905	211.076477	9.006414	11.139455	10.997583	11.281328	51.517816	0.987251
35	lsc1m005-fa15-20190803-0184-e91.fits	35.000000	0.000000	58699.815241	2458699.815241	0.000000	1.183184	239.975000	11.144440	14.000000	25.000000	38.000000	0.120941	0.279084	0.640666	0.302897	0.188832	0.000234	0.000392	0.000739	0.000413	0.000312	515.838177	712.495466	866.533754	733.149428	605.121812	3256208.905649	1863.372035	2009.725687	2031.628198	2010.225687	2064.871802	22.196560	-58.946341	393810.593774	615.752160	729.418484	539.896647	6576.514648	639.560231	213.358168	2273.000000	9.415063	11.317463	11.302842	11.332084	46.003835	0.994560	2159.614411	1981.455929	2160.114411	2115.044071	22.198660	-58.951685	710473.782493	886.024519	801.866954	11589.905273	1153.830759	212.505964	8.943931	11.300704	11.305204	11.296204	44.724515	0.993141	1628.796694	1664.799592	1629.296694	2431.700408	22.191251	-58.986233	1271521.754840	1111.240189	1144.236653	21299.824219	2064.989516	216.054616	9.038844	11.273652	11.421987	11.125317	34.430381	0.994677	1551.301626	1471.307878	1551.801626	2625.192122	22.190176	-59.007207	757002.217870	907.240142	834.401150	12629.815430	1229.394336	216.238115	8.489204	11.227486	11.423298	11.031674	31.106576	0.994405	3012.362227	2093.402256	3012.862227	2003.097744	22.210577	-58.938927	517211.150446	793.206442	652.051122	8899.613281	839.966441	213.381394	8.407446	11.205879	11.048482	11.363276	51.899976	0.986136
36	lsc1m005-fa15-20190803-0185-e91.fits	36.000000	0.000000	58699.818320	2458699.818320	0.000000	1.187846	239.979000	11.150179	14.000000	25.000000	38.000000	0.120821	0.279729	0.640571	0.302281	0.188838	0.000234	0.000392	0.000739	0.000413	0.000312	516.049909	713.748934	866.699118	732.527737	605.683812	3260607.372489	1865.258488	2009.801672	2031.655601	2010.301672	2064.844399	22.196559	-58.946335	393949.892415	615.752160	729.372074	540.121985	6675.796875	639.786456	213.176559	2263.000000	9.585455	11.290979	11.281131	11.300827	45.514893	0.990579	2159.709675	1981.490217	2160.209675	2115.009783	22.198660	-58.951678	712718.044705	886.796558	803.699606	11801.413086	1157.475509	212.240836	9.153107	11.236161	11.221211	11.251111	45.792730	0.990750	1628.893353	1664.849557	1629.393353	2431.650443	22.191251	-58.986223	1273124.261193	1112.759996	1144.113974	21416.619141	2067.592034	217.341575	9.004768	11.217480	11.339866	11.095094	37.484449	0.992922	1551.401849	1471.348756	1551.901849	2625.151244	22.190176	-59.007199	756841.247031	908.271228	833.276695	12295.459961	1229.132914	216.380375	8.469577	11.140872	11.321607	10.960137	33.912577	0.992614	3012.437879	2093.408753	3012.937879	2003.091247	22.210577	-58.938925	517923.819560	793.466861	652.735288	9004.170898	841.123837	212.806846	8.393546	11.154839	11.005162	11.304517	51.039456	0.983559
37	lsc1m005-fa15-20190803-0186-e91.fits	37.000000	0.000000	58699.821403	2458699.821403	0.000000	1.192762	239.975000	11.445966	14.000000	25.000000	38.000000	0.120527	0.278787	0.641527	0.303465	0.188165	0.000236	0.000394	0.000745	0.000417	0.000314	511.398683	707.770955	860.891569	728.425142	599.361345	3229007.904228	1860.443763	2009.729079	2031.578986	2010.229079	2064.921014	22.196560	-58.946342	389181.947607	615.752160	727.229601	535.156912	5484.535156	632.043171	215.530230	2186.000000	9.795493	11.616677	11.655380	11.577974	42.795335	0.992488	2159.612310	1981.401979	2160.112310	2115.098021	22.198661	-58.951685	703953.488986	883.696734	796.600759	9904.587891	1143.241607	214.931301	9.249777	11.561832	11.571514	11.552149	44.484800	0.991325	1628.822241	1664.751205	1629.322241	2431.748795	22.191252	-58.986233	1261931.628830	1109.367305	1137.523725	17859.292969	2049.414863	219.583279	9.437816	11.563122	11.723666	11.402577	35.302986	0.993010	1551.285490	1471.264848	1551.785490	2625.235152	22.190177	-59.007208	751758.368967	906.666307	829.145589	10706.078125	1220.878168	217.919579	8.865381	11.526715	11.742616	11.310814	31.748614	0.992958	3012.286129	2093.312145	3012.786129	2003.187855	22.210577	-58.938931	511364.417446	792.206708	645.493673	7613.496582	830.471171	215.385056	8.731186	11.517563	11.385392	11.649733	50.503827	0.985556
38	lsc1m005-fa15-20190803-0187-e91.fits	38.000000	0.000000	58699.824484	2458699.824484	0.000000	1.197944	239.979000	11.179813	14.000000	25.000000	38.000000	0.120922	0.279691	0.639642	0.302232	0.189400	0.000236	0.000395	0.000743	0.000415	0.000315	512.069704	708.078791	860.344620	727.396436	601.451268	3228596.553878	1860.711731	2009.755600	2031.566496	2010.255600	2064.933504	22.196561	-58.946340	390408.344331	615.752160	728.455477	535.939884	5569.254883	634.034876	215.170341	2217.000000	9.472382	11.578771	11.524849	11.632693	48.173773	0.992903	2159.654533	1981.374464	2160.154533	2115.125536	22.198661	-58.951685	705646.349812	885.210966	797.150484	10046.553711	1145.990864	216.583968	8.840613	11.524053	11.472538	11.575568	47.653567	0.990657	1628.852780	1664.713011	1629.352780	2431.786989	22.191253	-58.986234	1259509.869882	1108.956606	1135.761186	18286.808594	2045.481854	220.567628	9.067566	11.483767	11.550997	11.416536	41.046031	0.992758	1551.276353	1471.256149	1551.776353	2625.243851	22.190177	-59.007204	749318.113210	905.434037	827.578909	10627.856445	1216.915119	219.160014	8.588200	11.472156	11.610612	11.333699	36.549961	0.993108	3012.368636	2093.270335	3012.868636	2003.229665	22.210578	-58.938932	514122.220974	793.129336	648.219903	7588.978027	834.949927	215.270183	8.484340	11.457295	11.238158	11.676433	53.467005	0.982765
39	lsc1m005-fa15-20190803-0188-e91.fits	39.000000	0.000000	58699.827561	2458699.827561	0.000000	1.203376	239.975000	11.201598	14.000000	25.000000	38.000000	0.120949	0.278910	0.640547	0.303655	0.188414	0.000236	0.000394	0.000744	0.000417	0.000315	511.562239	707.208260	860.445510	728.141930	598.828684	3232543.333049	1863.665852	2009.689829	2031.533528	2010.189829	2064.966472	22.196561	-58.946338	390973.591819	615.752160	730.277470	535.376768	5786.247070	634.952855	218.734875	2155.000000	9.344674	11.530813	11.554948	11.506678	43.463588	0.993902	2159.548822	1981.331319	2160.048822	2115.168681	22.198661	-58.951684	704966.508770	885.726340	795.919097	10468.612305	1144.886781	220.134348	9.106294	11.540081	11.541004	11.539157	44.945238	0.992987	1628.742641	1664.667906	1629.242641	2431.832094	22.191252	-58.986233	1262137.706502	1109.984955	1137.076409	18458.365234	2049.749539	223.164274	9.291768	11.518620	11.692905	11.344335	33.714139	0.993787	1551.185938	1471.170294	1551.685938	2625.329706	22.190176	-59.007208	752943.436916	908.353943	828.909747	10929.731445	1222.802754	220.644164	8.371764	11.484517	11.725335	11.243699	29.710905	0.993210	3012.206899	2093.208816	3012.706899	2003.291184	22.210576	-58.938934	512495.680861	794.711126	644.882982	7736.949219	832.308377	219.140479	8.713675	11.502166	11.391961	11.612371	49.628552	0.985813
40	lsc1m005-fa15-20190803-0189-e91.fits	40.000000	0.000000	58699.830638	2458699.830638	0.000000	1.209088	239.979000	10.967244	14.000000	25.000000	38.000000	0.121165	0.279689	0.640560	0.302707	0.188525	0.000236	0.000394	0.000743	0.000415	0.000313	512.728682	709.052952	862.263627	729.603549	601.421568	3241746.264687	1864.464641	2009.874530	2031.390944	2010.374530	2065.109056	22.196558	-58.946342	392787.218952	615.752160	732.005516	536.590518	6376.042480	637.898240	219.802027	2292.000000	8.507099	11.563879	11.661210	11.466549	38.292765	0.994736	2159.776004	1981.220999	2160.276004	2115.279001	22.198659	-58.951685	708515.863655	887.813967	798.045413	11479.752930	1150.651040	219.696765	8.917279	11.547374	11.620269	11.474480	40.420477	0.993709	1629.008918	1664.561102	1629.508918	2431.938898	22.191250	-58.986234	1265746.282187	1111.471008	1138.802788	20600.076172	2055.609975	222.923617	8.783100	11.517074	11.769683	11.264465	27.169676	0.994344	1551.497666	1471.050343	1551.997666	2625.449657	22.190175	-59.007211	753276.287403	907.087939	830.433583	12064.374023	1223.343313	222.124577	8.731490	11.468578	11.763649	11.173507	24.506289	0.993853	3012.498809	2093.091090	3012.998809	2003.408910	22.210575	-58.938935	514207.831443	793.623606	647.924063	8845.000000	835.088961	218.893993	8.695655	11.470843	11.368327	11.573359	49.577157	0.987380
41	lsc1m005-fa15-20190803-0190-e91.fits	41.000000	0.000000	58699.833713	2458699.833713	0.000000	1.215071	239.982000	11.018964	14.000000	25.000000	38.000000	0.121501	0.279433	0.640247	0.302821	0.188814	0.000237	0.000395	0.000746	0.000417	0.000315	511.669633	706.787236	858.437686	725.794170	598.944510	3222764.571534	1861.669814	2009.754227	2031.623019	2010.254227	2064.876981	22.196559	-58.946342	391569.407789	615.752160	731.085469	535.600042	5506.663086	635.920478	219.284746	2247.000000	9.526466	11.761476	11.857701	11.665251	37.644170	0.995849	2159.663910	1981.433084	2160.163910	2115.066916	22.198660	-58.951687	703863.812410	884.421113	795.846913	9684.713867	1143.095969	218.733056	8.787185	11.725791	11.820782	11.630800	38.112685	0.995370	1628.861951	1664.775037	1629.361951	2431.724963	22.191251	-58.986235	1257959.710831	1109.755606	1133.546615	17577.363281	2042.964349	224.488340	9.055377	11.716695	11.957798	11.475592	25.814070	0.995608	1551.335871	1471.325020	1551.835871	2625.174980	22.190176	-59.007205	749082.895369	907.106336	825.793918	10316.778320	1216.533118	223.352510	8.357322	11.649050	11.967664	11.330437	21.980319	0.994233	3012.312190	2093.347860	3012.812190	2003.152140	22.210576	-58.938933	511858.152925	793.230345	645.283121	7272.488770	831.273012	219.418261	8.401226	11.644819	11.599799	11.689839	47.345734	0.991063
42	lsc1m005-fa15-20190803-0191-e91.fits	42.000000	0.000000	58699.836800	2458699.836800	0.000000	1.221338	239.979000	10.842964	14.000000	25.000000	38.000000	0.121258	0.279831	0.638909	0.303068	0.188968	0.000238	0.000396	0.000745	0.000418	0.000316	509.827850	706.159159	858.076677	725.538201	598.563751	3224467.081763	1863.724020	2009.507266	2031.573220	2010.007266	2064.926780	22.196558	-58.946339	390993.424145	615.752160	732.859201	533.517794	5812.999512	634.985063	222.622761	2230.000000	9.290028	11.813467	12.003435	11.623500	30.590918	0.995551	2159.375488	1981.365567	2159.875488	2115.134433	22.198659	-58.951686	705020.086833	886.770086	795.042704	9823.391602	1144.973794	221.616497	8.235671	11.755355	11.945486	11.565225	31.723707	0.994766	1628.601108	1664.724824	1629.101108	2431.775176	22.191251	-58.986233	1257019.353899	1109.219028	1133.247197	18147.669922	2041.437181	226.173128	9.109218	11.732246	12.057098	11.407393	19.819118	0.994837	1551.080077	1471.240253	1551.580077	2625.259747	22.190175	-59.007208	749947.781436	908.389854	825.579214	10839.975586	1217.937719	224.968008	8.229129	11.700069	12.098971	11.301167	16.931312	0.993272	3012.072588	2093.289198	3012.572588	2003.210802	22.210575	-58.938929	512479.859596	794.711933	644.862419	7695.657715	832.282683	221.796762	8.331813	11.674757	11.715736	11.633778	42.722802	0.992184
