 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,JD_MOBS,HJD_MOBS,BJD_MOBS,ALT_OBJ,AIRMASS,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,Variance_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,Variance_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,Variance_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,Variance_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,Variance_C5
24,coj1m011-fa12-20200331-0172-e91.fits,24,0,58940.07267,2458940.072668,NaN,NaN,NaN,2458940.078646,NaN,1.0818,9.662177,10,18,27,0.198942,0.338248,0.24464,0.247535,0.543857,0.000386,0.000605,0.000487,0.00049,0.000876,515.551446,558.943905,502.824348,505.236868,620.758437,1961883.054,1525.808542,1983.274917,2494.788592,1983.774917,1601.711408,11.046024,-16.406539,390301.2813,314.159265,693.536227,562.769854,16934.93555,1242.367564,224.237202,1120,4.528608,7.193962,7.088987,7.298937,280.392916,0.999026,9.132488,1492.004317,2534.775592,1492.504317,1561.724408,11.042325,-16.402713,495874.4942,766.790781,646.688128,21923.81055,1578.417538,225.992583,10.827871,9.426519,8.218864,10.634173,299.459117,0.761568,9.135506,2280.322217,2272.002892,2280.822217,1824.497108,11.048275,-16.430348,385617.56,690.925116,558.117734,16097.43066,1227.458816,225.173517,10.459517,9.236764,8.073949,10.399579,298.922166,0.78313,9.879532,2386.002517,2172.035092,2386.502517,1924.464908,11.049078,-16.441059,389275.6605,693.129608,561.620303,16288.9541,1239.102912,225.379383,6.529053,7.852469,7.071302,8.633636,286.261369,0.945406,9.717235,1469.625917,3002.609292,1470.125917,1093.890708,11.042124,-16.352085,691115.3395,884.487105,781.374127,29936.00781,2199.888451,226.62905,6.125753,7.365074,6.898018,7.832131,284.019402,0.979517,9.290065
25,coj1m011-fa12-20200331-0173-e91.fits,25,0,58940.07391,2458940.073908,NaN,NaN,NaN,2458940.079886,NaN,1.084226,9.955818,10,18,27,0.199032,0.338703,0.243544,0.248825,0.542966,0.000387,0.000606,0.000486,0.000492,0.000876,514.816669,559.133053,501.564486,505.738749,620.062766,1959262.352,1524.814948,1983.274917,2494.788592,1983.774917,1601.711408,11.046025,-16.406517,389955.4467,314.159265,694.009097,561.888091,16124.01758,1241.266739,225.009592,1080,4.582843,7.14842,6.971583,7.325258,285.639434,0.996653,9.998934,1492.004317,2534.775592,1492.504317,1561.724408,11.042326,-16.402693,495709.2231,765.873684,647.246711,20331.14844,1577.891464,223.520948,11.100526,9.517923,7.820064,11.215782,293.498043,0.742996,10.298035,2280.322217,2272.002892,2280.822217,1824.497108,11.048276,-16.430325,383715.0065,689.623852,556.412029,15905.79981,1221.4028,224.844163,10.976889,9.383306,7.769499,10.997113,293.632714,0.757618,9.960455,2386.002517,2172.035092,2386.502517,1924.464908,11.049079,-16.441035,390378.0351,694.041933,562.470388,16041.24414,1242.611879,224.277241,7.033611,8.030538,6.954433,9.106643,280.234387,0.921029,10.022255,1469.625917,3002.609292,1470.125917,1093.890708,11.042125,-16.352065,689460.0877,883.868126,780.048592,29534.58984,2194.619621,226.187033,6.423045,7.535671,6.857689,8.213654,273.787448,0.967576,9.278671
26,coj1m011-fa12-20200331-0174-e91.fits,26,0,58940.07515,2458940.075151,NaN,NaN,NaN,2458940.081129,NaN,1.086732,9.911051,10,18,27,0.200164,0.336904,0.244095,0.249122,0.544059,0.000389,0.000606,0.000488,0.000494,0.000881,514.660457,555.926464,500.174366,504.087352,617.833776,1950054.112,1523.578385,1983.274917,2494.788592,1983.774917,1601.711408,11.046026,-16.406523,390330.5623,314.159265,694.407797,562.105674,15624.49121,1242.460769,225.738721,1010,4.621133,7.307109,7.321553,7.292665,322.461337,0.999764,10.063361,1492.004317,2534.775592,1492.504317,1561.724408,11.042326,-16.402697,491419.8855,764.350262,642.924991,19901.05859,1564.238078,225.25362,10.903865,9.496479,8.079935,10.913023,295.396749,0.78685,10.13019,2280.322217,2272.002892,2280.822217,1824.497108,11.048277,-16.430333,382606.632,689.307689,555.059284,15083.64941,1217.874735,227.329121,10.706214,9.392812,8.000493,10.785131,294.730355,0.800804,10.3039,2386.002517,2172.035092,2386.502517,1924.464908,11.04908,-16.441044,388913.8878,693.566954,560.744548,15120.03223,1237.951353,226.545424,6.99613,8.132149,7.32048,8.943817,280.503179,0.955174,10.553718,1469.625917,3002.609292,1470.125917,1093.890708,11.042125,-16.352066,687113.7065,883.6739,777.564785,27252.63867,2187.150857,227.570853,6.372094,7.661344,7.322928,7.999759,284.055667,0.990007,10.121751
27,coj1m011-fa12-20200331-0175-e91.fits,27,0,58940.0764,2458940.076403,NaN,NaN,NaN,2458940.082381,NaN,1.08931,9.983473,10,18,27,0.199292,0.337856,0.243607,0.24869,0.544204,0.000387,0.000606,0.000487,0.000493,0.000879,514.36474,557.609119,500.72665,504.807248,619.341194,1960259.619,1528.168575,1983.274917,2494.788592,1983.774917,1601.711408,11.046024,-16.40653,390664.5293,314.159265,695.774074,561.481872,15265.28809,1243.523819,228.080043,1081,4.769165,7.300195,7.163065,7.437324,278.894186,0.998444,10.574729,1492.004317,2534.775592,1492.504317,1561.724408,11.042325,-16.402704,495034.9123,767.331924,645.137908,20233.33398,1575.745066,229.184629,10.912698,9.464347,8.105297,10.823397,297.061366,0.769458,10.082787,2280.322217,2272.002892,2280.822217,1824.497108,11.048276,-16.430339,383989.7679,691.269412,555.484969,14738.4541,1222.277393,230.585728,10.854715,9.406255,8.071338,10.741173,296.487908,0.786498,10.940363,2386.002517,2172.035092,2386.502517,1924.464908,11.049079,-16.441051,390406.182,695.406231,561.407368,15119.93066,1242.701474,229.690637,7.081619,8.069078,7.18941,8.948745,284.19163,0.940016,10.59297,1469.625917,3002.609292,1470.125917,1093.890708,11.042124,-16.352073,690828.7563,886.03481,779.685796,27979.49414,2198.976228,232.316567,6.388117,7.551331,7.010745,8.091918,278.808448,0.977663,9.851212
28,coj1m011-fa12-20200331-0176-e91.fits,28,0,58940.07764,2458940.077644,NaN,NaN,NaN,2458940.083622,NaN,1.091916,9.756978,10,18,27,0.20008,0.338267,0.24479,0.247621,0.543469,0.000389,0.000607,0.000489,0.000493,0.000879,514.803078,557.278996,500.793654,502.779184,618.214218,1957191.405,1528.227049,1983.274917,2494.788592,1983.774917,1601.711408,11.046025,-16.406532,391594.9114,314.159265,696.508387,562.225694,15805.93262,1246.485317,233.310324,1078,4.663224,7.290502,7.159142,7.421862,280.538076,0.99851,10.073455,1492.004317,2534.775592,1492.504317,1561.724408,11.042325,-16.402704,494709.1962,766.883261,645.090617,20233.58203,1574.708279,231.820882,10.82368,9.512989,8.288564,10.737413,299.257056,0.76493,10.051972,2280.322217,2272.002892,2280.822217,1824.497108,11.048276,-16.430342,384885.063,692.424913,555.850975,14987.88477,1225.127206,233.681094,10.549975,9.313169,8.056796,10.569542,297.250167,0.791773,10.678841,2386.002517,2172.035092,2386.502517,1924.464908,11.049079,-16.441054,388452.5507,695.242906,558.729254,15013.87598,1236.482872,234.384539,6.666027,8.009397,7.146325,8.872468,283.778903,0.942254,10.747806,1469.625917,3002.609292,1470.125917,1093.890708,11.042124,-16.352074,689144.595,885.749974,778.035129,26542.48438,2193.615376,235.078225,6.09851,7.523963,7.040672,8.007255,282.779058,0.979888,10.879615
29,coj1m011-fa12-20200331-0177-e91.fits,29,0,58940.07888,2458940.078875,NaN,NaN,NaN,2458940.084853,NaN,1.094602,9.926101,10,18,27,0.200155,0.338558,0.244272,0.24797,0.543346,0.000389,0.000608,0.000488,0.000493,0.000879,514.231377,557.282959,500.416257,503.025974,618.00514,1953895.808,1525.94411,1983.274917,2494.788592,1983.774917,1601.711408,11.046025,-16.406517,391081.955,314.159265,696.492812,561.501782,14858.01563,1244.852526,231.217311,1102,4.779002,7.385108,7.274214,7.496001,277.085163,0.999041,10.885346,1492.004317,2534.775592,1492.504317,1561.724408,11.042325,-16.402693,494194.1726,766.001477,645.160861,19159.70898,1573.068908,231.423409,10.997853,9.650146,8.342821,10.957471,298.213865,0.768511,10.830749,2280.322217,2272.002892,2280.822217,1824.497108,11.048276,-16.430327,383582.9602,690.719608,555.338166,14824.68359,1220.982484,232.594151,10.89914,9.473751,8.081623,10.865879,296.013104,0.781403,10.59711,2386.002517,2172.035092,2386.502517,1924.464908,11.049079,-16.441039,388235.9699,694.36752,559.121731,14501.78516,1235.793474,232.246678,6.841868,8.122894,7.153281,9.092508,281.643927,0.934331,11.245915,1469.625917,3002.609292,1470.125917,1093.890708,11.042124,-16.352059,687882.7055,884.594446,777.624943,25723.33984,2189.598657,234.298238,6.355664,7.70117,7.178667,8.223672,282.644319,0.977683,10.9504
30,coj1m011-fa12-20200331-0178-e91.fits,30,0,58940.08011,2458940.080114,NaN,NaN,NaN,2458940.086092,NaN,1.097365,9.776404,10,18,27,0.200028,0.336282,0.24388,0.24961,0.544474,0.00039,0.000607,0.000489,0.000496,0.000883,513.250648,554.31573,498.2484,503.214315,616.362937,1941770.968,1521.096769,1983.274917,2494.788592,1983.774917,1601.711408,11.046024,-16.406546,388408.6858,314.159265,692.902322,560.553304,13379.26172,1236.343246,227.339483,1075,4.95311,7.684584,7.629722,7.739445,69.276846,0.999637,12.044497,1492.004317,2534.775592,1492.504317,1561.724408,11.042324,-16.40272,488656.8241,762.368003,640.972368,17581.65234,1555.442981,228.123619,10.826053,9.714145,8.806199,10.622092,302.393925,0.810741,11.44966,2280.322217,2272.002892,2280.822217,1824.497108,11.048275,-16.430356,380710.6534,688.803549,552.712967,12928.30371,1211.839648,228.767531,10.518615,9.476821,8.544373,10.409269,300.766642,0.832807,12.536771,2386.002517,2172.035092,2386.502517,1924.464908,11.049078,-16.441067,387869.9948,692.710828,559.930607,12883.86621,1234.628539,226.193788,6.639778,8.218454,7.621223,8.815685,289.394454,0.965597,12.894067,1469.625917,3002.609292,1470.125917,1093.890708,11.042123,-16.352089,684533.4957,882.174465,775.961585,23516.74805,2178.937791,230.717762,6.018361,7.793704,7.439636,8.147772,287.483863,0.987757,12.065226
31,coj1m011-fa12-20200331-0179-e91.fits,31,0,58940.08136,2458940.081356,NaN,NaN,NaN,2458940.087334,NaN,1.100208,9.66777,10,18,27,0.198986,0.338501,0.244097,0.249005,0.54211,0.000389,0.000609,0.000489,0.000496,0.00088,511.463958,555.485662,498.675998,501.776394,616.20587,1946182.68,1524.559058,1983.274917,2494.788592,1983.774917,1601.711408,11.046026,-16.406536,387263.6955,314.159265,693.736913,558.22847,14501.90723,1232.698628,232.627991,1134,4.624221,7.555776,7.467351,7.644202,281.882093,0.999346,10.558101,1492.004317,2534.775592,1492.504317,1561.724408,11.042327,-16.40271,492180.7085,765.42094,643.019654,18469.8418,1566.659853,231.979502,10.62861,9.499455,8.303218,10.695692,297.326556,0.816352,10.798204,2280.322217,2272.002892,2280.822217,1824.497108,11.048278,-16.430348,381849.3101,690.089237,553.333235,14556.31543,1215.464104,233.864756,10.267859,9.347814,8.126594,10.569034,295.433449,0.834309,10.335374,2386.002517,2172.035092,2386.502517,1924.464908,11.049081,-16.44106,387996.0447,695.550911,557.825515,13761.03809,1235.029768,234.463984,6.82495,8.172041,7.376957,8.967125,279.870762,0.958058,11.818476,1469.625917,3002.609292,1470.125917,1093.890708,11.042126,-16.352076,684156.6168,882.268033,775.452121,24401.80859,2177.738148,234.81666,6.216805,7.683434,7.290365,8.076503,279.1526,0.988446,11.647489
32,coj1m011-fa12-20200331-0180-e91.fits,32,0,58940.0826,2458940.082600,NaN,NaN,NaN,2458940.088578,NaN,1.103124,9.801553,10,18,27,0.200032,0.338321,0.243347,0.247688,0.545519,0.000391,0.00061,0.000489,0.000494,0.000885,511.931184,554.423861,497.832881,501.00493,616.256269,1942649.261,1523.032268,1983.274917,2494.788592,1983.774917,1601.711408,11.046025,-16.40653,388592.067,314.159265,695.250911,558.923492,14342.65527,1236.926966,233.631309,1125,4.831256,7.480374,7.320096,7.640651,273.012137,0.998145,11.07155,1492.004317,2534.775592,1492.504317,1561.724408,11.042325,-16.402705,491092.7141,765.622374,641.429418,18846.79688,1563.196659,233.436485,10.814135,9.592132,8.212832,10.971433,296.347635,0.783854,10.739882,2280.322217,2272.002892,2280.822217,1824.497108,11.048277,-16.430341,380213.9687,688.478156,552.25277,13609.41309,1210.258651,234.045672,10.626427,9.473266,8.145206,10.801326,295.21078,0.813736,11.620458,2386.002517,2172.035092,2386.502517,1924.464908,11.049079,-16.441053,385649.6105,692.55787,556.84821,13316.48731,1227.560836,232.811941,6.830742,8.203618,7.324528,9.082708,280.258462,0.948818,12.401489,1469.625917,3002.609292,1470.125917,1093.890708,11.042124,-16.352071,685692.9674,883.069134,776.488432,24799.12891,2182.628504,234.105791,6.237437,7.751016,7.256301,8.245731,278.84961,0.982191,11.376263
33,coj1m011-fa12-20200331-0181-e91.fits,33,0,58940.08384,2458940.083844,NaN,NaN,NaN,2458940.089822,NaN,1.106105,10.560035,10,18,27,0.20077,0.333534,0.242475,0.249588,0.550378,0.000399,0.000615,0.000498,0.000506,0.000909,503.325154,542.501368,487.348539,492.920135,605.74796,1886389.552,1506.745767,1983.274917,2494.788592,1983.774917,1601.711408,11.046024,-16.4065,378729.8101,314.159265,688.968622,549.705455,9813.725586,1205.534427,236.654699,1057,5.773127,8.396364,8.397589,8.39514,315.148039,0.996813,16.435438,1492.004317,2534.775592,1492.504317,1561.724408,11.042325,-16.402675,471810.3578,752.909259,626.649695,12833.53906,1501.819013,234.856092,11.485334,10.40643,9.132364,11.680495,297.636382,0.820663,15.705932,2280.322217,2272.002892,2280.822217,1824.497108,11.048276,-16.43031,368137.705,681.498167,540.188841,9880.420898,1171.81871,236.527375,11.250037,10.194637,8.922283,11.46699,296.588725,0.831825,15.918015,2386.002517,2172.035092,2386.502517,1924.464908,11.049079,-16.441022,376780.3673,687.224842,548.263602,9992.976562,1199.329158,235.199381,7.617445,9.092095,8.213471,9.970719,285.473513,0.950152,16.003542,1469.625917,3002.609292,1470.125917,1093.890708,11.042124,-16.352043,669661.1215,875.609913,764.793901,18065.74023,2131.597554,238.011547,6.872677,8.615121,8.131765,9.098477,285.430224,0.98302,15.362381
34,coj1m011-fa12-20200331-0182-e91.fits,34,0,58940.08509,2458940.085088,NaN,NaN,NaN,2458940.091066,NaN,1.109174,10.395111,10,18,27,0.200391,0.336157,0.243131,0.248743,0.547128,0.000396,0.000614,0.000495,0.000502,0.000898,506.314609,547.741248,491.248263,495.819272,609.574091,1913730.949,1517.662072,1983.274917,2494.788592,1983.774917,1601.711408,11.046025,-16.406515,383493.5469,314.159265,693.682336,552.837411,11178.06641,1220.697873,240.017598,1055,5.343891,7.993807,7.94147,8.046144,296.802286,0.999513,14.414384,1492.004317,2534.775592,1492.504317,1561.724408,11.042326,-16.40269,481465.4395,760.028049,633.483778,13724.92578,1532.552093,239.506723,11.12758,10.125404,8.827007,11.423802,296.604597,0.822506,15.364958,2280.322217,2272.002892,2280.822217,1824.497108,11.048276,-16.430325,374286.9556,687.218727,544.640216,10516.77539,1191.392382,240.136085,11.083757,9.936398,8.566414,11.306383,293.75382,0.839514,15.44534,2386.002517,2172.035092,2386.502517,1924.464908,11.049079,-16.441036,381204.9249,691.511006,551.263713,10363.54883,1213.412963,239.847333,7.245745,8.803715,7.970416,9.637014,278.890045,0.961177,16.313601,1469.625917,3002.609292,1470.125917,1093.890708,11.042124,-16.35206,676773.6289,880.453564,768.664761,18580.66797,2154.237368,241.325436,6.614548,8.317381,7.87526,8.759501,279.74029,0.987355,15.868589
35,coj1m011-fa12-20200331-0183-e91.fits,35,0,58940.08633,2458940.086326,NaN,NaN,NaN,2458940.092304,NaN,1.112295,10.158246,10,18,27,0.199583,0.337125,0.243958,0.249201,0.543854,0.000392,0.000611,0.000492,0.000498,0.000887,509.006718,551.668407,495.555841,499.946272,613.177479,1934562.84,1523.586015,1983.274917,2494.788592,1983.774917,1601.711408,11.046026,-16.406516,386105.1843,314.159265,694.92956,555.603339,12625.31348,1229.010973,238.811067,1070,5.080743,7.633037,7.492859,7.773215,289.951344,0.997709,12.946142,1492.004317,2534.775592,1492.504317,1561.724408,11.042327,-16.402689,487755.3706,764.392474,638.095464,16485.56641,1552.573565,238.363088,10.861591,9.729727,8.301627,11.157826,295.099921,0.798465,12.611317,2280.322217,2272.002892,2280.822217,1824.497108,11.048277,-16.430326,379395.217,690.167557,549.71465,12672.60742,1207.652483,239.14229,10.664617,9.572725,8.117313,11.028138,292.841423,0.819025,12.491324,2386.002517,2172.035092,2386.502517,1924.464908,11.04908,-16.441037,385922.9593,693.993737,556.089974,12572.95898,1228.430933,236.443628,7.108423,8.395862,7.533798,9.257925,278.371352,0.954968,13.126616,1469.625917,3002.609292,1470.125917,1093.890708,11.042126,-16.35206,681489.2929,882.643714,772.100092,22402.88086,2169.247793,240.002548,6.680747,8.008097,7.507186,8.509007,273.647553,0.984217,12.619682
36,coj1m011-fa12-20200331-0184-e91.fits,36,0,58940.08757,2458940.087573,NaN,NaN,NaN,2458940.093551,NaN,1.115492,10.411098,10,18,27,0.200201,0.337282,0.243134,0.248301,0.546296,0.000394,0.000614,0.000493,0.0005,0.000894,507.580247,549.278563,492.767923,496.688536,610.966237,1918520.904,1517.762992,1983.274917,2494.788592,1983.774917,1601.711408,11.046026,-16.406506,384090.6341,314.159265,693.021577,554.226083,11499.29981,1222.59846,236.651229,1105,5.18423,7.909147,7.786292,8.032001,279.642735,0.998917,14.305046,1492.004317,2534.775592,1492.504317,1561.724408,11.042327,-16.40268,483878.6977,761.555747,635.381847,15303.30273,1540.233732,237.587041,11.127892,9.990411,8.401086,11.579735,293.230639,0.79706,13.475958,2280.322217,2272.002892,2280.822217,1824.497108,11.048278,-16.430316,375226.5992,686.681322,546.434841,11546.76074,1194.383361,237.82952,11.236215,9.9231,8.390791,11.455409,292.024947,0.823862,13.555135,2386.002517,2172.035092,2386.502517,1924.464908,11.049081,-16.441028,381615.0526,691.189621,552.113401,11142.78711,1214.71844,237.344385,7.559038,8.787694,7.774634,9.800753,274.748139,0.946777,14.732161,1469.625917,3002.609292,1470.125917,1093.890708,11.042126,-16.352049,677800.5546,879.978984,770.246298,21239.54102,2157.506174,239.242313,6.789866,8.276718,7.646928,8.906507,272.189844,0.976972,13.087548
37,coj1m011-fa12-20200331-0185-e91.fits,37,0,58940.08882,2458940.088817,NaN,NaN,NaN,2458940.094795,NaN,1.118786,9.813706,10,18,27,0.19996,0.336736,0.243929,0.248581,0.545367,0.000393,0.000611,0.000493,0.000498,0.00089,509.368761,550.90182,494.572969,498.801923,612.684336,1932840.691,1524.252205,1983.274917,2494.788592,1983.774917,1601.711408,11.046027,-16.406531,386491.494,314.159265,694.858471,556.216136,13309.05273,1230.240635,239.76565,1060,4.804694,7.674463,7.549369,7.799556,277.609438,0.998859,11.752644,1492.004317,2534.775592,1492.504317,1561.724408,11.042328,-16.402709,486900.2925,764.138881,637.188219,16840.29102,1549.851767,239.763485,10.548676,9.596238,8.304963,10.887512,295.695091,0.820559,11.924677,2280.322217,2272.002892,2280.822217,1824.497108,11.048278,-16.430337,379021.949,690.998527,548.513396,12631.03516,1206.464335,239.128609,10.342473,9.479636,8.304027,10.655246,295.707435,0.846599,12.49021,2386.002517,2172.035092,2386.502517,1924.464908,11.049081,-16.441047,384810.2272,693.788835,554.65036,12234.80176,1224.888996,240.113898,6.645445,8.29555,7.593498,8.997601,280.060142,0.967967,13.647189,1469.625917,3002.609292,1470.125917,1093.890708,11.042127,-16.352083,682108.2218,883.523992,772.031352,22366.91211,2171.217904,241.787295,6.316145,7.936077,7.510437,8.361718,274.537758,0.988268,12.818427
38,coj1m011-fa12-20200331-0186-e91.fits,38,0,58940.09006,2458940.090058,NaN,NaN,NaN,2458940.096036,NaN,1.122145,10.023136,10,18,27,0.20045,0.335603,0.242872,0.249944,0.54643,0.000395,0.000612,0.000493,0.000502,0.000895,507.364466,548.187659,492.334248,497.464648,610.668664,1915610.133,1516.333584,1983.274917,2494.788592,1983.774917,1601.711408,11.046025,-16.406515,383983.1465,314.159265,693.102182,554.006547,12059.16992,1222.256316,238.424661,1136,5.077417,7.883881,7.836322,7.93144,299.35453,0.99946,13.248801,1492.004317,2534.775592,1492.504317,1561.724408,11.042325,-16.402691,481343.8958,759.61907,633.664839,15913.76172,1532.165207,237.706912,10.968739,9.968718,8.681428,11.256009,297.471439,0.804408,12.637687,2280.322217,2272.002892,2280.822217,1824.497108,11.048276,-16.430325,374333.459,685.712216,545.904608,11971.86426,1191.540407,238.133783,10.793289,9.800879,8.490921,11.110837,295.361913,0.827902,13.033588,2386.002517,2172.035092,2386.502517,1924.464908,11.049079,-16.441036,383053.3248,692.253468,553.342587,11867.46875,1219.296602,237.912772,7.039387,8.651739,7.797834,9.505645,281.885373,0.95437,13.671296,1469.625917,3002.609292,1470.125917,1093.890708,11.042124,-16.352059,676879.4537,879.107671,769.961946,21188.75586,2154.574219,239.171774,6.423142,8.162029,7.713666,8.610392,282.428718,0.985427,13.364036
39,coj1m011-fa12-20200331-0187-e91.fits,39,0,58940.09131,2458940.091309,NaN,NaN,NaN,2458940.097287,NaN,1.125598,9.829244,10,18,27,0.200431,0.337982,0.244483,0.247508,0.544493,0.000392,0.00061,0.000491,0.000496,0.000885,511.195221,553.787637,497.604396,499.45851,614.947061,1940211.971,1523.912026,1983.274917,2494.788592,1983.774917,1601.711408,11.046025,-16.406536,388877.7932,314.159265,696.711036,558.162241,14059.74121,1237.836461,235.73493,1084,4.772287,7.511561,7.360954,7.662169,283.048863,0.998008,11.49676,1492.004317,2534.775592,1492.504317,1561.724408,11.042326,-16.402707,490108.7047,764.698265,640.917768,18482.62695,1560.06446,235.211693,10.748149,9.584941,8.112136,11.057746,294.858569,0.784383,10.911601,2280.322217,2272.002892,2280.822217,1824.497108,11.048277,-16.430348,381161.6748,690.226721,552.226773,13430.49707,1213.275293,236.134128,10.644667,9.517495,8.129835,10.905155,294.899662,0.804313,11.938982,2386.002517,2172.035092,2386.502517,1924.464908,11.049079,-16.44106,384942.0973,693.701707,554.910119,13423.03906,1225.308752,235.338144,6.759659,8.291666,7.369613,9.213719,281.081662,0.943729,12.09212,1469.625917,3002.609292,1470.125917,1093.890708,11.042125,-16.352074,683999.4946,883.124816,774.521882,24659.06836,2177.238013,236.610023,6.198319,7.77688,7.257116,8.296644,277.499298,0.98102,11.521239
40,coj1m011-fa12-20200331-0188-e91.fits,40,0,58940.09255,2458940.092554,NaN,NaN,NaN,2458940.098532,NaN,1.129106,9.592071,10,18,27,0.200455,0.337032,0.244321,0.247697,0.545722,0.000392,0.000611,0.000492,0.000497,0.000889,510.745576,552.019117,496.245775,498.825073,613.863004,1935769.043,1523.681132,1983.274917,2494.788592,1983.774917,1601.711408,11.046026,-16.406547,388033.6211,314.159265,695.64178,557.806664,13722.56055,1235.149378,237.177424,1061,4.719376,7.585557,7.447353,7.723761,272.623132,0.998662,11.507481,1492.004317,2534.775592,1492.504317,1561.724408,11.042327,-16.402721,487958.4192,764.195839,638.525355,17677.45898,1553.219889,237.459415,10.683763,9.583582,8.208405,10.958759,294.691395,0.813425,11.337842,2280.322217,2272.002892,2280.822217,1824.497108,11.048278,-16.430357,380085.5496,690.28786,550.61891,13296.33984,1209.84988,238.045201,10.157543,9.376194,7.973933,10.778455,292.634443,0.827187,11.993492,2386.002517,2172.035092,2386.502517,1924.464908,11.04908,-16.441069,384295.5047,693.226705,554.357618,12626.16211,1223.250584,237.836064,6.661059,8.288208,7.420193,9.156222,276.034337,0.955112,13.350173,1469.625917,3002.609292,1470.125917,1093.890708,11.042126,-16.352091,683429.5699,883.486456,773.559759,24230.05078,2175.423886,238.431417,5.909369,7.78468,7.357241,8.21212,271.44816,0.987982,11.336312
41,coj1m011-fa12-20200331-0189-e91.fits,41,0,58940.09379,2458940.093789,NaN,NaN,NaN,2458940.099767,NaN,1.132696,9.667814,10,18,27,0.200249,0.338362,0.243776,0.248351,0.543785,0.00039,0.00061,0.00049,0.000495,0.000883,512.913691,554.929522,497.714187,501.569225,616.153577,1950686.532,1528.992226,1983.274917,2494.788592,1983.774917,1601.711408,11.046026,-16.406517,390623.8967,314.159265,697.320077,560.178761,16435.80859,1243.394481,238.737015,1105,4.510054,7.225319,7.12313,7.327507,294.216769,0.998183,9.548544,1492.004317,2534.775592,1492.504317,1561.724408,11.042327,-16.402692,493168.7327,767.887557,642.240818,21399.82422,1569.804832,239.18772,10.834939,9.445225,7.947354,10.943095,295.52132,0.757861,9.476099,2280.322217,2272.002892,2280.822217,1824.497108,11.048278,-16.430326,382328.5268,692.574025,552.039945,15359.19727,1216.989498,239.156135,10.682196,9.369475,7.958416,10.780534,295.428874,0.78231,10.38334,2386.002517,2172.035092,2386.502517,1924.464908,11.049081,-16.441038,388076.3797,695.937764,557.630869,15239.5625,1235.285483,238.523071,6.710871,8.048897,7.115834,8.981959,279.963167,0.940784,10.767634,1469.625917,3002.609292,1470.125917,1093.890708,11.042126,-16.352061,687112.8924,885.538129,775.926942,28285.50977,2187.148266,240.487557,6.008937,7.467039,6.990623,7.943455,274.668195,0.983412,10.058695
