Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4
TOI_2094_30s.0224.fits,0,59367.8398,2459367.84,2459367.840380,1.266571,30,44.243528,27,37,54,0.20676,0.186648,0.116974,2.816587,0.000154,0.000162,0.000129,0.002038,1339.81991,1150.630761,906.441833,1381.737999,13632589.05,4033.088491,989.071033,125.067775,989.571033,131.432225,16.942897,70.029002,2818675.628,2290.221044,1931.449659,1459.357543,3546.81665,1230.743921,247.618272,4168,33.955073,27.187869,26.876843,27.498894,283.54467,0.99934,1298.250004,184.07718,1298.750004,72.42282,16.939043,70.024521,2144270.984,1735.252345,1235.71133,2842.343018,936.272501,243.770126,34.100699,27.338875,27.410946,27.266803,325.124636,0.999768,85.926431,64.052839,86.426431,192.447161,16.954208,70.034853,1427660.602,1513.089012,943.540394,2117.119629,623.372406,244.052568,32.357548,26.953733,27.178826,26.728641,354.789505,0.999712,1988.81011,115.733293,1989.31011,140.766707,16.930346,70.027257,10060657.46,3311.383958,3038.203238,13713.93164,4392.876176,254.832417,32.2227,26.904191,27.516831,26.29155,20.225596,0.996422
TOI_2094_30s.0225.fits,0,59367.84018,2459367.84,2459367.840760,1.266827,30,44.383143,27,37,54,0.206915,0.187388,0.117184,2.806508,0.000152,0.00016,0.000127,0.002002,1357.497825,1168.764818,919.870856,1401.793636,13831223,4048.780648,988.999461,125.533368,989.499461,130.966632,16.942898,70.028972,2861894.281,2290.221044,1934.612886,1479.311082,3656.334717,1249.614874,240.081538,4120,33.972538,27.22489,26.957704,27.492076,282.447865,0.999532,1298.258891,184.599203,1298.758891,71.900797,16.939043,70.024488,2182779.35,1737.31994,1256.406088,3599.167725,953.086758,236.155123,34.047958,27.377458,27.491459,27.263457,334.024206,0.999817,85.742663,64.512789,86.242663,191.987211,16.954211,70.034824,1450792.94,1514.549181,957.904146,2092.56665,633.472888,236.799709,32.898739,26.972571,27.232566,26.712577,359.655157,0.999628,1988.735925,116.169468,1989.235925,140.330532,16.930347,70.027229,10197650.71,3328.736238,3063.5202,13582.80566,4452.692779,247.673503,32.369808,26.96302,27.570092,26.355949,21.145683,0.996298
TOI_2094_30s.0226.fits,0,59367.84056,2459367.841,2459367.841139,1.267061,30,44.281645,27,37,54,0.206593,0.186822,0.116772,2.817151,0.000152,0.00016,0.000127,0.002009,1357.635841,1167.683359,921.322154,1401.990718,13803455.23,4038.485686,989.189971,125.409615,989.689971,131.090385,16.942895,70.028979,2851703.971,2290.221044,1927.685401,1479.340959,3624.983643,1245.165386,235.518291,4196,33.930711,27.27037,26.984249,27.55649,279.179415,0.999511,1298.440639,184.400595,1298.940639,72.099405,16.939041,70.0245,2172850.78,1731.491195,1254.901432,2775.905029,948.751556,231.782758,34.116844,27.411871,27.514913,27.308829,329.36255,0.999755,85.7873,64.482005,86.2873,192.017995,16.95421,70.034826,1443315.927,1504.196031,959.526483,2096.513184,630.208132,232.342657,32.418073,26.994283,27.282959,26.705608,355.384342,0.999531,1988.853852,116.070305,1989.353852,140.429695,16.930346,70.027235,10187288.53,3323.95836,3064.806301,13793.42383,4448.168246,243.235786,32.277808,27.008081,27.601136,26.415026,20.943231,0.996523
TOI_2094_30s.0227.fits,0,59367.84094,2459367.841,2459367.841519,1.267336,30,44.28101,27,37,54,0.206841,0.187156,0.117287,2.807703,0.000152,0.000159,0.000127,0.001994,1361.327841,1173.903485,925.766612,1408.331852,13825200.17,4036.101052,989.217088,125.402753,989.717088,131.097247,16.942895,70.02898,2859617.588,2290.221044,1927.593219,1483.517145,3636.45874,1248.620781,232.032677,4186,33.993098,27.222893,26.935154,27.510632,282.684136,0.999453,1298.316756,184.487388,1298.816756,72.012612,16.939042,70.024495,2179548.902,1726.567607,1262.359431,2800.890625,951.676218,227.721806,34.184678,27.390867,27.525111,27.256622,332.290949,0.999702,85.902692,64.491851,86.402692,192.008149,16.954209,70.034825,1451301.682,1504.881432,964.396032,2139.327881,633.695025,228.494106,32.671635,26.979014,27.249647,26.708382,353.931997,0.999579,1988.745164,116.179017,1989.245164,140.320983,16.930347,70.027229,10194349.59,3323.312786,3067.526365,13802.36719,4451.251382,239.826762,31.992987,26.955212,27.58443,26.325994,19.887499,0.996314
TOI_2094_30s.0228.fits,0,59367.84132,2459367.841,2459367.841900,1.267615,30,44.278772,27,37,54,0.206623,0.186766,0.117006,2.814993,0.000152,0.00016,0.000127,0.00201,1355.194685,1166.242366,921.296811,1400.553185,13726655.34,4024.062285,989.342487,125.74392,989.842487,130.75608,16.942894,70.028958,2836249.49,2290.221044,1920.619508,1476.736792,3640.091064,1238.417356,231.511159,4149,33.91257,27.180497,26.890865,27.470129,280.007111,0.999486,1298.445173,184.815057,1298.945173,71.684943,16.939041,70.024474,2160219.234,1723.289587,1253.543949,2791.233887,943.23613,228.266356,34.100223,27.367241,27.455439,27.279042,325.725888,0.999689,86.176368,64.811353,86.676368,191.688647,16.954205,70.034804,1437862.632,1498.268687,959.682762,2069.326904,627.827011,228.176706,32.607419,26.997212,27.276401,26.718023,352.64005,0.999543,1989.023157,116.493237,1989.523157,140.006763,16.930344,70.027208,10128573.47,3313.388177,3056.862924,13692.42871,4422.530959,239.047073,32.213868,26.9712,27.615924,26.326475,20.366054,0.996024
TOI_2094_30s.0229.fits,0,59367.8417,2459367.842,2459367.842279,1.267855,30,44.198186,27,37,54,0.207402,0.187331,0.117694,2.801196,0.000156,0.000164,0.000131,0.002042,1330.132712,1142.679128,901.504555,1371.949966,13306251.56,3977.663526,989.140727,125.331083,989.640727,131.168917,16.942896,70.028985,2759740.487,2290.221044,1903.720873,1449.656053,3570.118896,1205.010536,236.482307,4229,34.05386,27.204146,26.920156,27.488136,276.673005,0.99954,1298.23405,184.357801,1298.73405,72.142199,16.939043,70.024503,2099388.511,1709.628919,1227.979059,2727.159668,916.675059,232.686988,34.074197,27.394907,27.489196,27.300619,327.662815,0.999741,85.848672,64.369821,86.348672,192.130179,16.954209,70.034833,1401155.057,1492.433028,938.839486,2097.799072,611.799049,233.152718,32.335994,27.000804,27.245922,26.755685,357.681948,0.999668,1988.856935,115.984107,1989.356935,140.515893,16.930346,70.027241,9805707.996,3266.744518,3001.67581,13348.2666,4281.555276,245.182966,32.049922,26.989475,27.590548,26.388402,21.844773,0.996209
TOI_2094_30s.0230.fits,0,59367.84208,2459367.842,2459367.842658,1.268138,30,44.150706,27,37,54,0.206355,0.186762,0.116855,2.816796,0.000159,0.000167,0.000133,0.002102,1297.852926,1116.685338,877.126252,1340.034928,12934381.04,3938.253406,989.35571,124.849844,989.85571,131.650156,16.942893,70.029015,2669076.875,2290.221044,1889.147716,1412.847101,3436.938965,1165.42326,243.738147,4213,33.786626,27.241112,26.947994,27.534229,277.340053,0.999505,1298.453574,183.964848,1298.953574,72.535152,16.93904,70.024528,2035499.363,1697.693208,1198.979505,2622.551758,888.77856,239.110273,33.928461,27.446945,27.557023,27.336866,329.298547,0.999719,85.971882,63.820961,86.471882,192.679039,16.954208,70.034868,1353306.712,1482.813528,912.661428,1972.073486,590.906592,239.817528,32.584318,27.057887,27.336441,26.779333,357.443862,0.999573,1989.091581,115.584444,1989.591581,140.915556,16.930343,70.027266,9545574.969,3229.387202,2955.847154,12923.97559,4167.971031,249.793651,32.105234,27.055528,27.656374,26.454681,21.300029,0.996363
TOI_2094_30s.0231.fits,0,59367.84246,2459367.842,2459367.843040,1.268384,30,44.238753,27,37,54,0.207001,0.187221,0.117501,2.804547,0.000156,0.000165,0.000131,0.002054,1322.974017,1135.605406,897.673932,1365.12123,13256223.55,3975.997996,989.088107,125.687011,989.588107,130.812989,16.942897,70.028962,2744044.924,2290.221044,1903.866809,1441.300889,3482.172852,1198.157239,239.53648,4201,33.835266,27.353118,27.103046,27.603189,285.669325,0.999542,1298.114136,184.698426,1298.614136,71.801574,16.939045,70.024482,2090465.252,1713.922883,1219.696214,2685.956543,912.778815,236.007948,34.087528,27.519693,27.620375,27.419012,324.785422,0.999523,85.885476,64.707173,86.385476,191.792827,16.954209,70.034811,1393845.304,1491.109105,934.770836,1971.480225,608.607325,235.585583,32.748991,27.152012,27.456979,26.847045,351.77168,0.999451,1988.690415,116.251877,1989.190415,140.248123,16.930348,70.027224,9771912.989,3263.069423,2994.69969,13032.71875,4266.799055,247.378599,32.132522,27.137493,27.760639,26.514346,19.879093,0.996435
TOI_2094_30s.0232.fits,0,59367.84284,2459367.843,2459367.843419,1.268674,30,44.212454,27,37,54,0.206817,0.187038,0.117169,2.81029,0.000159,0.000167,0.000133,0.002088,1304.267177,1121.730418,881.062034,1345.658945,13016080.43,3951.669849,988.436905,124.781058,988.936905,131.718942,16.942905,70.029021,2691947.328,2290.221044,1895.249601,1420.365595,3467.013916,1175.409393,244.06939,4034,33.757659,27.260396,26.998588,27.522204,283.3423,0.999538,1297.54309,183.835001,1298.04309,72.664999,16.939052,70.024538,2050906.506,1702.328965,1204.765088,2611.411865,895.505921,240.188954,34.201122,27.50784,27.658825,27.356854,329.453975,0.999484,85.283137,63.828588,85.783137,192.671412,16.954216,70.034868,1365127.544,1488.867929,916.889616,2005.346191,596.068029,240.241617,32.55503,27.124715,27.43835,26.81108,350.074219,0.999396,1988.021788,115.640325,1988.521788,140.859675,16.930356,70.027265,9600046.381,3240.531281,2962.491502,12815.14941,4191.755378,250.859201,32.097252,27.163327,27.781004,26.545649,20.030089,0.996473
TOI_2094_30s.0233.fits,0,59367.84322,2459367.843,2459367.843799,1.268938,30,44.161785,27,37,54,0.206893,0.187669,0.116918,2.80672,0.000161,0.00017,0.000136,0.002124,1281.42411,1102.177331,862.691666,1321.49442,12713340,3918.802339,989.307782,125.589742,989.807782,130.910258,16.942894,70.028968,2630295.879,2290.221044,1885.725384,1394.845666,3350.346436,1148.489961,248.110197,4288,33.656496,27.334864,27.099415,27.570312,276.188773,0.999689,1298.353373,184.661165,1298.853373,71.838835,16.939042,70.024484,2008891.387,1697.863459,1183.187833,3127.543213,877.160478,244.896212,34.339441,27.581202,27.783065,27.379338,333.713564,0.99942,86.171386,64.542177,86.671386,191.957823,16.954205,70.034821,1330818.325,1483.195117,897.2645,1942.638062,581.087283,245.207314,32.252123,27.169598,27.482878,26.856318,356.312149,0.999459,1989.001988,115.977444,1989.501988,140.522556,16.930344,70.027241,9373630.292,3205.371069,2924.351062,12369.05859,4092.893267,256.29667,32.186627,27.14363,27.748272,26.538988,20.53724,0.996511
TOI_2094_30s.0234.fits,0,59367.84361,2459367.844,2459367.844183,1.26922,30,44.392193,27,37,54,0.206928,0.187138,0.117467,2.805797,0.000162,0.00017,0.000137,0.002131,1280.677344,1097.727228,860.516286,1316.822807,12659025.06,3914.892156,988.71511,125.707254,989.21511,130.792746,16.942901,70.028961,2619505.305,2290.221044,1878.143681,1394.731048,3272.984619,1143.778375,249.939508,4119,33.718541,27.4246,27.180489,27.668712,274.822699,0.999674,1297.821652,184.78494,1298.321652,71.71506,16.939049,70.024477,1995543.396,1693.642572,1178.255335,2501.062988,871.332224,245.829717,34.234086,27.662415,27.797245,27.527585,329.845853,0.999613,85.362359,64.596222,85.862359,191.903778,16.954216,70.034819,1330704.847,1486.734827,895.05191,1937.034546,581.037735,246.098575,33.077295,27.242627,27.490007,26.995246,357.805317,0.999668,1988.480607,116.279234,1988.980607,140.220766,16.930351,70.027223,9332776.817,3201.183373,2915.414624,12221.46191,4075.055043,256.621538,32.377064,27.272368,27.848861,26.695875,21.424895,0.996678
TOI_2094_30s.0235.fits,0,59367.84399,2459367.844,2459367.844562,1.269517,30,44.346442,27,37,54,0.207089,0.187378,0.117437,2.803682,0.000166,0.000175,0.000141,0.002186,1247.476322,1069.950109,835.133874,1282.416928,12232435.99,3870.622033,990.337832,125.462924,990.837832,131.037076,16.942881,70.028973,2533207.295,2290.221044,1865.769833,1357.727653,3198.793457,1106.097292,258.007431,4073,33.777821,27.458007,27.255687,27.660328,275.516699,0.999775,1299.201628,184.714158,1299.701628,71.785842,16.939031,70.024478,1930379.087,1681.767635,1147.827468,2441.199951,842.87894,253.089503,34.193002,27.684881,27.828617,27.541145,329.224004,0.999525,86.908772,64.391927,87.408772,192.108073,16.954196,70.034829,1285567.075,1480.9594,868.063686,1851.974854,561.328819,253.799995,32.7048,27.262992,27.567042,26.958942,357.126821,0.999498,1989.935159,116.051628,1990.435159,140.448372,16.930332,70.027234,9016489.832,3155.967648,2856.965228,11865.4209,3936.951786,263.651161,32.317951,27.247018,27.898655,26.595381,19.634168,0.996187
