 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5
1,lsc1m004-fa03-20190801-0099-e91.fits,1,0,58697.62617,2458697.626173,2458697.631473,1.909346,74.973,7.417403,14,21,33,0.165805,0.23822,0.564685,0.412696,0.182849,0.00029,0.000386,0.000708,0.000551,0.000338,571.667176,616.446453,797.731815,748.863819,541.455694,3184170.164,1962.240761,2019.182985,2241.534077,2019.682985,1854.965923,23.549573,-29.416853,527951.101,615.75216,864.322481,610.826529,8625.536133,857.408443,367.732485,1802,6.676295,11.81804,12.874967,10.761113,14.49251,0.95885,2721.187669,2661.606381,2721.687669,1434.893619,23.555361,-29.370803,612600.3715,902.952893,678.441119,9925.086914,994.881401,373.769844,7.614725,11.942796,12.88037,11.005221,19.615728,0.959415,1903.830424,2983.286113,1904.330424,1113.213887,23.548574,-29.336645,1149146.688,1115.343958,1030.307,17087.63086,1866.248731,369.183725,7.926495,12.008599,13.002029,11.015169,14.479081,0.964728,1963.04315,2996.265578,1963.54315,1100.234422,23.549063,-29.335195,930202.7607,1034.053867,899.568959,14072.69434,1510.677219,370.849734,7.848899,12.007541,12.980748,11.034334,15.634444,0.964502,3074.479747,1763.451553,3074.979747,2333.048447,23.558349,-29.467719,492220.3445,849.591272,579.361348,8269.673828,799.380622,378.823029,7.0206,11.861041,12.999907,10.722175,19.272646,0.94081
2,lsc1m004-fa03-20190801-0100-e91.fits,2,0,58697.62734,2458697.627339,2458697.632639,1.890867,74.976,9.230307,14,21,33,0.165605,0.236182,0.567424,0.412148,0.183535,0.000289,0.000384,0.000709,0.000549,0.000338,572.468069,615.557453,800.667488,750.465649,543.370859,3192709.793,1962.430956,2018.922016,2241.727204,2019.422016,1854.772796,23.549574,-29.416847,528727.6934,615.75216,864.527391,611.580037,9620.978516,858.669653,366.885307,1750,7.736708,11.704203,12.794753,10.613653,13.31438,0.957288,2720.780699,2661.655466,2721.280699,1434.844534,23.555361,-29.370806,609990.6018,901.384468,676.726329,10650.99609,990.643056,372.578505,8.014264,11.814342,12.831378,10.797307,19.034149,0.952876,1903.416945,2983.252648,1903.916945,1113.247352,23.548573,-29.336665,1155794.217,1115.601627,1036.027726,18818.68555,1877.044518,366.434194,7.408369,11.87168,12.883843,10.859517,14.050928,0.96317,1962.658899,2996.191735,1963.158899,1100.308265,23.549062,-29.335218,931820.7337,1033.995354,901.184642,15248.83496,1513.304856,369.513645,8.195667,11.863763,12.872379,10.855147,15.033513,0.961952,3073.974192,1763.585526,3074.474192,2332.914474,23.558348,-29.467709,495104.2407,851.426988,581.49935,9003.844727,804.064156,376.319619,7.379123,11.737918,12.977191,10.498644,18.180065,0.932755
3,lsc1m004-fa03-20190801-0101-e91.fits,3,0,58697.62851,2458697.628507,2458697.633807,1.872743,74.977,9.233532,14,21,33,0.165828,0.23691,0.567315,0.412474,0.182701,0.00029,0.000385,0.00071,0.00055,0.000338,572.546587,615.030839,798.904107,749.730386,540.7379,3192942.877,1966.410563,2018.410803,2241.237493,2018.910803,1855.262507,23.549572,-29.416859,529479.9922,615.75216,865.382522,611.845027,9857.416016,859.891409,369.091237,1732,6.69493,11.634742,12.719321,10.550163,13.237107,0.957364,2720.499827,2661.34226,2720.999827,1435.15774,23.555361,-29.370804,611555.6555,904.2081,676.343925,10695.5625,993.18475,376.666651,7.466743,11.799832,12.85792,10.741744,18.350409,0.950762,1902.90624,2982.877967,1903.40624,1113.622033,23.548572,-29.336667,1155736.939,1118.434518,1033.352352,20811.79102,1876.951497,370.218639,7.625713,11.849498,12.908664,10.790332,12.807302,0.961316,1962.202242,2995.846765,1962.702242,1100.653235,23.549062,-29.335217,932410.5371,1034.911925,900.956414,16430.50781,1514.262714,373.151763,7.371482,11.807945,12.824754,10.791136,13.019082,0.963798,3073.7218,1763.089221,3074.2218,2333.410779,23.558349,-29.467726,493239.7458,852.783532,578.387982,9126.24707,801.03616,380.683463,7.778485,11.699286,13.002225,10.396347,16.904329,0.929889
4,lsc1m004-fa03-20190801-0102-e91.fits,4,0,58697.62968,2458697.629676,2458697.634976,1.855028,74.977,9.623882,14,21,33,0.164872,0.236227,0.565435,0.41287,0.184122,0.000289,0.000386,0.00071,0.000552,0.00034,569.648003,611.952103,796.440409,747.449551,541.658992,3191954.235,1971.592344,2018.712088,2241.50948,2019.212088,1854.99052,23.549571,-29.416846,526264.4587,615.75216,864.765065,608.563505,8988.662109,854.669285,376.553434,1745,7.666418,11.882471,13.059781,10.70516,13.589756,0.95134,2720.780933,2661.540609,2721.280933,1434.959391,23.55536,-29.370801,609940.5056,906.870084,672.577601,10690.28418,990.561699,384.379231,7.901531,11.935307,12.943045,10.927569,19.062791,0.95457,1903.278351,2983.152336,1903.778351,1113.347664,23.548571,-29.336654,1152933.699,1119.623756,1029.751015,18065.1875,1872.398952,376.862459,7.760354,12.000837,12.994084,11.007589,14.823788,0.964215,1962.594909,2996.129176,1963.094909,1100.370824,23.549062,-29.335204,932755.5179,1038.524126,898.154886,14884.0918,1514.822973,379.902237,8.449012,11.989881,12.973438,11.006324,14.888924,0.964746,3074.246576,1763.359917,3074.746576,2333.140083,23.558349,-29.467713,496324.5118,855.963378,579.843162,8798.90332,806.045913,386.108983,7.108562,11.836888,13.030583,10.643193,19.079756,0.935522
5,lsc1m004-fa03-20190801-0103-e91.fits,5,0,58697.63085,2458697.630848,2458697.636148,1.837656,74.977,9.539723,14,21,33,0.165083,0.236336,0.565353,0.413486,0.183636,0.000289,0.000386,0.000708,0.000552,0.000338,570.696014,612.765916,798.062915,749.650062,542.579552,3195036.685,1969.202795,2018.553838,2241.357502,2019.053838,1855.142498,23.549572,-29.416869,527446.9998,615.75216,865.158164,609.653843,8551.709961,856.589768,371.759555,1782,7.798154,11.79184,12.968749,10.614931,13.070986,0.951526,2720.513747,2661.546318,2721.013747,1434.953682,23.555359,-29.370803,610759.1132,907.098506,673.310681,9890.151367,991.891142,378.849126,7.955889,11.882812,12.936341,10.829282,16.814707,0.955352,1903.179063,2983.020894,1903.679063,1113.479106,23.548572,-29.336681,1153939.796,1118.564389,1031.625722,17917.35938,1874.032883,373.251926,7.344942,11.9435,12.994098,10.892901,11.855953,0.963643,1962.555467,2996.000278,1963.055467,1100.499722,23.549063,-29.335229,934642.4497,1036.966759,901.323443,14364.92773,1517.887407,374.063213,7.63588,11.895511,12.872755,10.918268,12.959837,0.967074,3074.002638,1763.286619,3074.502638,2333.213381,23.558349,-29.467715,495695.3259,853.490242,580.786166,8494.28418,805.024096,383.232164,7.339871,11.785388,13.011951,10.558825,16.935097,0.938493
6,lsc1m004-fa03-20190801-0104-e91.fits,6,0,58697.63202,2458697.632018,2458697.637318,1.820609,74.977,9.774134,14,21,33,0.164704,0.236646,0.564904,0.414651,0.182793,0.00029,0.000386,0.00071,0.000554,0.000339,568.373234,612.829598,796.082378,747.830519,539.652332,3188536.911,1969.872497,2018.570997,2241.764328,2019.070997,1854.735672,23.549571,-29.416857,525164.2309,615.75216,865.14161,607.026902,7640.078125,852.882482,376.217328,1771,8.319801,12.040317,13.059738,11.020896,15.365552,0.961742,2720.593879,2661.802731,2721.093879,1434.697269,23.555359,-29.370813,610161.4902,905.494954,673.843059,8718.735352,990.920584,382.215179,8.411763,12.193659,13.133808,11.25351,18.044259,0.964017,1903.029653,2983.420426,1903.529653,1113.079574,23.54857,-29.336668,1151008.467,1118.72463,1028.857715,15781.14258,1869.272317,378.047853,7.835199,12.19536,13.160918,11.229803,13.470246,0.968841,1962.293098,2996.382339,1962.793098,1100.117661,23.54906,-29.335219,934598.362,1039.44978,899.127962,13035.03516,1517.815807,380.042906,7.661471,12.13603,13.033452,11.238607,14.692053,0.971504,3074.311563,1763.513075,3074.811563,2332.986925,23.55835,-29.467733,492768.592,853.507996,577.345021,7724.331055,800.270992,386.007261,7.102712,11.981815,13.074355,10.889274,19.109075,0.947006
7,lsc1m004-fa03-20190801-0105-e91.fits,7,0,58697.63319,2458697.633189,2458697.638490,1.803915,75.029,9.728782,14,21,33,0.16613,0.236144,0.565785,0.414266,0.183019,0.000292,0.000388,0.000713,0.000555,0.00034,569.566743,608.973814,793.948761,745.780429,537.980001,3189898.131,1977.181627,2019.02133,2241.593973,2019.52133,1854.906027,23.549572,-29.416863,529937.5699,615.75216,870.513436,608.764378,8429.147461,860.634528,385.007261,1770,7.496363,11.834158,12.959126,10.709189,11.793864,0.95773,2721.357352,2661.840147,2721.857352,1434.659853,23.555362,-29.370795,609374.8813,910.814692,669.043755,9622.383789,989.643108,392.133691,7.33759,11.918497,12.87895,10.958044,17.371974,0.962024,1903.798844,2983.380329,1904.298844,1113.119671,23.548573,-29.33666,1152646.073,1122.25777,1027.077829,17459.76953,1871.931839,385.859578,8.050839,11.975473,13.015359,10.935587,9.573677,0.966707,1962.914396,2996.356941,1963.414396,1100.143059,23.549062,-29.335209,934383.3854,1041.66501,897.009477,14237.11621,1517.466679,388.034575,7.815008,12.000499,13.030639,10.970359,10.903344,0.966305,3074.543347,1763.522987,3075.043347,2332.977013,23.558349,-29.467718,493493.7909,857.400308,575.569878,8091.536133,801.448737,395.085615,8.169976,11.760554,12.918028,10.60308,17.715387,0.942755
8,lsc1m004-fa03-20190801-0106-e91.fits,8,0,58697.63436,2458697.634358,2458697.639659,1.787722,74.976,9.642653,14,21,33,0.165209,0.236391,0.565176,0.415385,0.182358,0.00029,0.000387,0.00071,0.000555,0.000339,569.249774,611.534875,795.959435,748.728367,538.098074,3201863.863,1978.79707,2018.737055,2241.339327,2019.237055,1855.160673,23.549571,-29.416852,528976.9817,615.75216,869.849014,608.125058,8975.842773,859.074504,384.940518,1737,7.464322,11.611841,12.757284,10.466397,12.475698,0.953559,2721.141649,2661.380647,2721.641649,1435.119353,23.555362,-29.370802,612179.1485,910.857325,672.091152,10415.96582,994.197322,391.416576,7.633202,11.709888,12.796636,10.623141,16.718169,0.951369,1903.389134,2982.991768,1903.889134,1113.508232,23.548571,-29.336664,1156174.48,1123.570418,1029.018263,17662.49219,1877.662077,386.828578,7.997504,11.79319,12.835586,10.750794,12.708667,0.962284,1962.643754,2995.929471,1963.143754,1100.570529,23.549061,-29.335217,939678.771,1042.616213,901.270054,14694.03809,1526.066544,389.616963,8.292466,11.780877,12.811537,10.750217,13.394655,0.962162,3074.387887,1763.154921,3074.887887,2333.345079,23.55835,-29.467713,493831.4639,858.20611,575.422918,9179.119141,801.997128,394.255783,7.096988,11.545993,12.777361,10.314625,16.434505,0.936951
9,lsc1m004-fa03-20190801-0107-e91.fits,9,0,58697.63552,2458697.635523,2458697.640824,1.771784,74.981,9.19382,14,21,33,0.164999,0.236722,0.562482,0.415568,0.183469,0.000289,0.000385,0.000705,0.000554,0.000339,570.070664,614.297914,797.840082,750.423125,541.67736,3216433.655,1981.901134,2019.20521,2241.689164,2019.70521,1854.810836,23.549574,-29.416857,530707.6098,615.75216,871.626411,608.870501,9931.34082,861.885096,387.811056,1757,6.846607,11.273085,12.504554,10.041616,10.439847,0.946603,2721.214243,2661.81753,2721.714243,1434.68247,23.555362,-29.370795,615661.2718,911.533473,675.412686,11221.07129,999.852395,392.410152,7.298364,11.437167,12.599186,10.275147,14.885054,0.946313,1903.822078,2983.329851,1904.322078,1113.170149,23.548574,-29.336668,1157892.309,1123.883092,1030.260458,20245.39844,1880.451884,389.682533,7.303793,11.393816,12.550283,10.237349,10.537114,0.953632,1963.149467,2996.263748,1963.649467,1100.236252,23.549064,-29.335221,944248.3774,1045.873332,902.832445,16704.86328,1533.487722,390.897966,7.311807,11.356812,12.474018,10.239607,12.588636,0.953639,3074.618309,1763.591295,3075.118309,2332.908705,23.558351,-29.467707,498631.6962,860.275885,579.618358,9360.550781,809.792849,395.358618,7.565874,11.2139,12.489481,9.93832,16.652798,0.927783
10,lsc1m004-fa03-20190801-0108-e91.fits,10,0,58697.63669,2458697.636692,2458697.641993,1.756229,74.977,9.225826,14,21,33,0.165218,0.236508,0.565078,0.414853,0.182679,0.000287,0.000383,0.000703,0.000549,0.000336,575.574034,617.94728,803.251517,755.195389,544.161118,3221429.069,1972.280129,2018.963094,2241.82073,2019.463094,1854.67927,23.549574,-29.41684,532238.0846,615.75216,865.391922,615.025483,10664.06348,864.370633,369.356089,1698,7.274025,11.218519,12.384923,10.052115,12.737122,0.948074,2720.952916,2661.90712,2721.452916,1434.59288,23.555362,-29.370795,616164.9869,907.012907,679.334309,11754.81641,1000.670443,376.851001,7.32215,11.390414,12.487119,10.293708,17.921834,0.944599,1903.679416,2983.482216,1904.179416,1113.017784,23.548576,-29.336648,1163110.842,1120.502642,1038.02597,19814.75781,1888.926937,371.541236,7.864574,11.408666,12.556066,10.261265,11.284268,0.953497,1962.959989,2996.451189,1963.459989,1100.048811,23.549066,-29.335198,944564.8605,1039.694299,908.502491,16700.79102,1534.0017,374.15389,7.575177,11.389049,12.466496,10.311602,12.474161,0.957222,3074.265177,1763.67721,3074.765177,2332.82279,23.558349,-29.467714,497588.3796,854.825179,582.093733,9619.97168,808.098472,378.091945,6.899384,11.232845,12.550474,9.915217,17.040923,0.92193
11,lsc1m004-fa03-20190801-0109-e91.fits,11,0,58697.63786,2458697.637859,2458697.643160,1.741006,74.977,9.502715,14,21,33,0.16662,0.236651,0.566021,0.413207,0.183162,0.000286,0.000381,0.000701,0.000545,0.000333,581.760212,621.485711,807.113805,757.684956,550.303548,3221202.505,1961.738011,2018.836568,2241.610837,2019.336568,1854.889163,23.549573,-29.416848,536718.2917,615.75216,862.731808,622.114876,10304.69141,871.646624,355.917815,1807,7.705845,11.298274,12.392977,10.203572,11.897262,0.955978,2720.907521,2661.642095,2721.407521,1434.857905,23.555362,-29.370798,616422.6596,902.122661,683.302489,10751.66992,1001.088911,361.229808,7.880797,11.430878,12.464244,10.397512,17.22015,0.952714,1903.313652,2983.265019,1903.813652,1113.234981,23.548572,-29.336653,1164268.198,1116.947315,1042.366262,21035.16211,1890.806519,358.249498,7.482746,11.427534,12.406691,10.448377,12.402338,0.964878,1962.600627,2996.236212,1963.100627,1100.263788,23.549062,-29.335202,941846.5147,1034.877895,910.104003,16464.0332,1529.587025,360.543178,8.547692,11.444007,12.416794,10.47122,13.437005,0.964194,3074.174773,1763.493248,3074.674773,2333.006752,23.558349,-29.46771,498665.1325,846.1957,589.302371,9774.456055,809.847151,362.647878,6.670667,11.329596,12.603567,10.055625,16.906974,0.928552
12,lsc1m004-fa03-20190801-0110-e91.fits,12,0,58697.63903,2458697.639028,2458697.644329,1.726052,74.977,9.355506,14,21,33,0.166052,0.236188,0.564539,0.414431,0.183575,0.000286,0.00038,0.000699,0.000546,0.000334,581.38669,621.570963,807.365327,758.716973,550.218948,3214749.827,1956.910553,2018.978094,2241.462988,2019.478094,1855.037012,23.549574,-29.416868,533814.434,615.75216,858.750893,621.617326,10077.94141,866.930672,349.24595,1728,6.986316,11.241313,12.367749,10.114877,12.193103,0.95254,2721.017755,2661.646389,2721.517755,1434.853611,23.555362,-29.370796,614214.1903,898.838439,683.342149,10443.04102,997.502291,356.054759,7.693603,11.450728,12.59087,10.310585,15.400744,0.9473,1903.527685,2983.201239,1904.027685,1113.298761,23.548573,-29.336669,1159991.906,1112.89338,1042.32079,19111.11328,1883.861692,351.557637,7.583808,11.41909,12.471493,10.366687,11.976656,0.960002,1962.78945,2996.171541,1963.28945,1100.328459,23.549063,-29.335219,941928.1727,1032.835462,911.982796,16074.23926,1529.71964,354.08619,7.947717,11.382309,12.420389,10.34423,13.948748,0.958104,3074.354149,1763.474045,3074.854149,2333.025955,23.558351,-29.4677,498615.5574,846.349578,589.136652,9106.714844,809.766639,357.582204,7.063372,11.191732,12.406221,9.977242,16.619546,0.934224
13,lsc1m004-fa03-20190801-0111-e91.fits,13,0,58697.6402,2458697.640200,2458697.645501,1.711409,74.973,10.291205,14,21,33,0.164773,0.23633,0.564196,0.413785,0.184095,0.000284,0.000379,0.000699,0.000546,0.000333,579.778355,622.92799,807.528853,758.241659,552.012233,3195870.406,1944.282885,2019.046952,2242.070243,2019.546952,1854.429757,23.549576,-29.41684,526592.7947,615.75216,849.889867,619.601215,7586.524414,855.202513,336.29372,1758,8.103438,11.899004,12.950838,10.84717,12.939032,0.961985,2720.981603,2662.119503,2721.481603,1434.380497,23.555363,-29.370795,610905.3232,891.6519,685.138812,7698.390137,992.128591,342.698843,8.520126,12.032051,12.976171,11.087931,18.266429,0.96232,1903.662356,2983.708682,1904.162356,1112.791318,23.548576,-29.336653,1152730.872,1106.348251,1041.924069,14656.22363,1872.069555,337.671938,8.749983,12.020157,12.995948,11.044366,12.855645,0.967952,1962.837802,2996.705718,1963.337802,1099.794282,23.549065,-29.335201,935363.1927,1027.218929,910.578229,12110.92188,1519.057915,341.054934,8.48795,12.039323,12.989424,11.089222,13.802226,0.968669,3074.441437,1763.854871,3074.941437,2332.645129,23.558352,-29.467711,496871.0181,840.242611,591.342324,6879.526367,806.933455,346.334849,8.239023,11.908288,12.950766,10.865811,18.380168,0.952963
14,lsc1m004-fa03-20190801-0112-e91.fits,14,0,58697.64137,2458697.641369,2458697.646670,1.697009,74.98,9.885118,14,21,33,0.165138,0.237543,0.563796,0.413936,0.183107,0.000283,0.000378,0.000694,0.000542,0.00033,583.702046,629.108405,812.767802,764.234556,554.345662,3226905.229,1949.2464,2019.095225,2241.768493,2019.595225,1854.731507,23.549574,-29.416854,532885.6386,615.75216,854.309703,623.76166,9488.049805,865.42228,335.205406,1719,7.428989,11.374007,12.435662,10.312352,13.314977,0.957138,2721.132448,2661.863882,2721.632448,1434.636118,23.555362,-29.370799,619396.0206,894.490069,692.457124,10839.59082,1005.917739,340.312797,7.527769,11.442269,12.422044,10.462494,18.210666,0.955362,1903.686724,2983.414108,1904.186724,1113.085892,23.548574,-29.336668,1163397.953,1110.464632,1047.667723,18782.2832,1889.393214,336.560958,8.139002,11.448881,12.418154,10.479608,12.993643,0.965021,1962.888908,2996.360645,1963.388908,1100.139355,23.549063,-29.33522,944690.1418,1028.744195,918.294505,15258.9502,1534.205161,339.57591,8.028676,11.4647,12.427689,10.501711,14.197516,0.964041,3074.550264,1763.613041,3075.050264,2332.886959,23.558351,-29.467712,499421.114,841.428978,593.539238,8706.180664,811.074888,343.553289,8.009946,11.257403,12.403961,10.110845,17.32161,0.939949
15,lsc1m004-fa03-20190801-0113-e91.fits,15,0,58697.64254,2458697.642537,2458697.647838,1.682992,74.981,10.189186,14,21,33,0.165824,0.236817,0.565771,0.412999,0.183299,0.000284,0.000378,0.000697,0.000542,0.00033,584.470735,626.197452,812.022384,762.288051,555.567197,3213759.452,1944.160819,2019.06178,2241.835565,2019.56178,1854.664435,23.549574,-29.416847,532917.7124,615.75216,852.899016,624.830962,8768.671875,865.474369,329.163893,1801,7.560728,11.501481,12.541017,10.461944,13.469936,0.959548,2721.164107,2661.883398,2721.664107,1434.616602,23.555363,-29.370801,615347.5375,893.55936,688.647632,8753.302734,999.342881,336.608212,8.235753,11.724563,12.74961,10.699516,16.522455,0.957145,1903.636976,2983.564841,1904.136976,1112.935159,23.548574,-29.336649,1161250.25,1108.346937,1047.731727,16503.67773,1885.90528,332.219428,8.614725,11.617687,12.571594,10.66378,12.387129,0.967726,1962.9429,2996.520129,1963.4429,1099.979871,23.549065,-29.335201,939334.473,1026.368386,915.202072,13620.0752,1525.507394,334.112479,8.298227,11.628301,12.596788,10.659815,13.202939,0.965887,3074.563712,1763.706626,3075.063712,2332.793374,23.558352,-29.467708,497827.1916,836.330058,595.252062,7489.575684,808.48631,338.143975,8.351381,11.561715,12.735549,10.38788,16.765658,0.941867
16,lsc1m004-fa03-20190801-0114-e91.fits,16,0,58697.64371,2458697.643706,2458697.649007,1.669262,74.977,10.215241,14,21,33,0.166096,0.235851,0.565612,0.413798,0.183714,0.000283,0.000375,0.000695,0.000542,0.00033,587.028873,628.423404,813.925401,764.067276,557.490839,3210604.272,1937.069346,2018.80012,2241.579605,2019.30012,1854.920395,23.549573,-29.416861,533268.8382,615.75216,849.535581,627.718074,7799.629395,866.044608,321.652036,1739,7.958821,11.630798,12.594156,10.66744,14.947294,0.963984,2721.229437,2661.711118,2721.729437,1434.788882,23.555364,-29.370793,612715.1786,886.347249,691.281187,8496.139648,995.067851,327.723825,7.934345,11.752414,12.688639,10.816189,18.599842,0.960494,1903.476704,2983.208222,1903.976704,1113.291778,23.548573,-29.33667,1159902.514,1105.01782,1049.668605,15462.93848,1883.716516,324.837716,8.247945,11.709197,12.582903,10.835492,14.678437,0.971007,1962.741633,2996.188951,1963.241633,1100.311049,23.549063,-29.335218,939697.5164,1024.612359,917.124909,12600.62793,1526.096987,327.263674,8.379401,11.810077,12.711231,10.908924,15.236537,0.969009,3074.566892,1763.61996,3075.066892,2332.88004,23.558353,-29.467694,498289.0637,834.10511,597.393611,7314.443848,809.236404,327.91673,8.366506,11.57098,12.642296,10.499664,18.72686,0.94651
17,lsc1m004-fa03-20190801-0115-e91.fits,17,0,58697.64488,2458697.644878,2458697.650179,1.655728,74.977,10.818706,14,21,33,0.165981,0.23644,0.566722,0.411894,0.183876,0.000284,0.000379,0.000701,0.000543,0.000332,583.845792,624.406694,808.152022,758.219958,554.11203,3169863.579,1926.038073,2019.070803,2241.553811,2019.570803,1854.946189,23.549575,-29.416843,526137.3891,615.75216,842.547881,624.459928,6237.611816,854.462921,317.668436,1797,8.207201,12.266821,13.235034,11.298607,14.123391,0.968284,2721.022886,2661.639807,2721.522886,1434.860193,23.555362,-29.370801,606161.8848,882.358678,686.979003,6764.543457,984.425105,323.238145,9.074499,12.460535,13.404756,11.516313,16.972662,0.967005,1903.687481,2983.316296,1904.187481,1113.183704,23.548576,-29.336644,1146617.451,1100.147881,1042.239386,12778.78613,1862.141175,320.484469,9.086273,12.410532,13.25752,11.563543,13.303869,0.97691,1962.956532,2996.289042,1963.456532,1100.210958,23.549066,-29.335194,924749.8575,1016.600714,909.649034,10109.78418,1501.82154,323.181264,8.907016,12.442947,13.31432,11.571574,13.542883,0.975494,3074.71516,1763.371021,3075.21516,2333.128979,23.558353,-29.467717,492334.3853,829.01354,593.879788,5793.020508,799.565827,326.107479,8.603301,12.2757,13.319636,11.231765,18.580883,0.955104
18,lsc1m004-fa03-20190801-0116-e91.fits,18,0,58697.64604,2458697.646043,2458697.651344,1.642467,74.977,10.192111,14,21,33,0.164954,0.236076,0.563803,0.415331,0.18347,0.000281,0.000375,0.000692,0.000542,0.000328,586.306718,629.932305,815.094596,766.453522,559.100167,3196317.907,1924.231636,2019.135356,2241.476291,2019.635356,1855.023709,23.549577,-29.416877,527245.7329,615.75216,841.386005,626.639533,7166.874512,856.262904,309.383578,1767,7.705884,11.871369,12.932479,10.810259,11.595413,0.962774,2721.0798,2661.739074,2721.5798,1434.760926,23.555363,-29.370796,610458.9063,880.920764,692.978224,8086.411133,991.403597,314.272618,8.117302,12.047654,13.087923,11.007385,15.230578,0.960454,1903.854646,2983.242941,1904.354646,1113.257059,23.548577,-29.336679,1152378.903,1097.645483,1049.864388,15460.06934,1871.497946,310.635661,8.365368,11.922879,12.934666,10.911091,11.205643,0.966776,1963.034505,2996.233763,1963.534505,1100.266237,23.549066,-29.335226,937963.504,1018.800044,920.655147,12321.56641,1523.280899,312.142523,8.161219,11.928432,12.909732,10.947133,13.16358,0.966753,3074.440913,1763.653395,3074.940913,2332.846605,23.558353,-29.467685,495516.5938,826.962432,599.200852,6512.446777,804.733829,315.247871,7.792076,11.946526,13.091889,10.801162,15.126842,0.951618
19,lsc1m004-fa03-20190801-0117-e91.fits,19,0,58697.64721,2458697.647213,2458697.652514,1.629548,74.976,10.146705,14,21,33,0.165663,0.236649,0.567296,0.411949,0.183319,0.000279,0.000372,0.00069,0.000534,0.000325,594.627232,636.020151,822.165818,771.764487,563.876645,3225193.824,1925.442344,2019.305128,2241.801672,2019.805128,1854.698328,23.549575,-29.416843,534294.3695,615.75216,840.014119,636.054035,9021.865234,867.710102,298.617495,1698,7.49979,11.418052,12.501905,10.334198,12.553805,0.956825,2721.23491,2661.833476,2721.73491,1434.666524,23.555362,-29.370798,617183.7735,881.799388,699.914042,9518.28125,1002.324983,304.34171,7.975165,11.596288,12.639046,10.553531,16.5959,0.954553,1903.750623,2983.493015,1904.250623,1113.006985,23.548574,-29.336652,1167385.48,1101.59971,1059.718398,16918.10547,1895.869077,303.44527,8.508477,11.604771,12.668513,10.541029,12.577707,0.959659,1962.952959,2996.444918,1963.452959,1100.055082,23.549064,-29.335204,940979.1164,1016.217483,925.962337,14213.93457,1528.178344,304.695438,8.311605,11.610271,12.661193,10.55935,12.995597,0.960094,3074.763649,1763.606365,3075.263649,2332.893635,23.558352,-29.467709,499645.4545,826.763669,604.33891,7843.279785,811.439223,305.340267,8.246377,11.467907,12.684887,10.250928,15.591907,0.939816
