Label,Saturated,J.D.-2400000,JD_UTC,BJD_TDB,AIRMASS,EXPTIME,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4
TOI_2094_30s.0254.fits,0,59367.8512,2459367.851,2459367.851774,1.275346,30,44.646512,27,37,54,0.206287,0.18662,0.116925,2.817454,0.000146,0.000153,0.000121,0.001928,1410.265784,1216.390492,964.153382,1461.323871,14658364.86,4134.446437,990.10032,124.488634,990.60032,132.011366,16.942884,70.029036,3023828.349,2290.221044,1967.229679,1537.099801,3803.02832,1320.321615,227.985628,4211,33.901361,27.281898,27.22637,27.337426,289.439418,0.999973,1299.023624,183.685314,1299.523624,72.814686,16.939033,70.024545,2305326.205,1762.004197,1308.354548,2837.313477,1006.595503,224.53086,34.412552,27.538403,27.604452,27.472353,327.899402,0.999879,86.630076,63.584543,87.130076,192.915457,16.954199,70.034881,1534501.208,1526.832927,1005.022344,2107.020996,670.023189,224.696489,33.275114,27.11605,27.383535,26.848564,0.831682,0.999611,1989.668187,115.017621,1990.168187,141.482379,16.930335,70.027301,10818537.45,3414.347633,3168.551833,14375.82129,4723.796193,237.269685,32.381249,27.060584,27.609128,26.51204,23.405179,0.996494
TOI_2094_30s.0461.fits,0,59367.92985,2459367.93,2459367.930426,1.407403,30,44.317052,27,37,54,0.206291,0.18663,0.11626,2.825131,0.000158,0.000166,0.000132,0.002093,1309.094793,1126.003735,883.69677,1349.919134,12950777.53,3924.77997,992.417907,127.250429,992.917907,129.249571,16.942856,70.028854,2671629.874,2290.221044,1873.346558,1426.126876,3325.388672,1166.537999,228.257501,4044,33.432834,27.578884,27.421007,27.736761,89.806839,0.999869,1301.539153,186.43584,1302.039153,70.06416,16.939003,70.024363,2036865.463,1683.577817,1209.843372,2505.459961,889.375053,225.599454,34.062025,27.848263,27.876899,27.819628,17.656988,0.999994,88.763624,66.12696,89.263624,190.37304,16.954174,70.034714,1348842.644,1466.50931,919.764119,1921.790161,588.957405,225.090049,32.713893,27.355945,27.561312,27.150578,13.411131,0.999717,1991.653125,117.596804,1992.153125,138.903196,16.930312,70.027131,9565069.42,3227.818767,2963.322947,12107.25195,4176.48307,237.911837,32.708303,27.450614,27.736168,27.16506,26.270974,0.99883
TOI_2094_30s.0548.fits,0,59367.96291,2459367.963,2459367.963485,1.506883,30,44.5005,27,37,54,0.206292,0.187576,0.116358,2.814192,0.000262,0.000295,0.00026,0.003735,786.2674,635.565163,447.007547,753.424715,14396977.07,6539.836181,993.289777,128.344405,993.789777,128.155595,16.942845,70.028782,2969982.757,2290.221044,3528.17558,841.789953,6088.682129,1296.810526,2660.508411,4165,33.417474,27.661176,27.609604,27.712748,304.754482,0.999887,1302.080486,187.562417,1302.580486,68.937583,16.938996,70.024289,2273984.946,3421.761378,664.565613,5239.205078,992.910685,2663.037068,34.229345,27.868233,28.062771,27.673694,358.958447,0.999805,89.499323,67.242046,89.999323,189.257954,16.954165,70.034641,1500595.902,3291.957377,455.836978,4519.641113,655.218808,2645.951806,32.925853,27.464242,27.721378,27.207106,6.242841,0.999632,1992.221665,118.742996,1992.721665,137.757004,16.930305,70.027056,10622396.22,4497.112738,2362.048016,16033.17871,4638.153268,2704.941621,32.895914,27.49717,27.874727,27.119613,14.378973,0.999019
TOI_2094_30s.0533.fits,0,59367.95722,2459367.957,2459367.957794,1.487477,30,44.254031,27,37,54,0.206296,0.187009,0.117102,2.811364,0.000187,0.000204,0.000173,0.002576,1102.101284,914.976537,676.201654,1091.535659,14268113.66,4875.564962,993.667546,128.054034,994.167546,128.445966,16.94284,70.0288,2943451.742,2290.221044,2474.131409,1189.690948,4291.011719,1285.226048,889.730535,4201,33.270391,27.949439,27.950538,27.94834,316.569171,0.999998,1302.334544,187.269523,1302.834544,69.230477,16.938993,70.024308,2247891.428,2322.286779,967.964615,3407.588623,981.517235,886.732513,33.832986,28.147061,28.329052,27.965069,8.649868,0.999817,89.833095,67.050278,90.333095,189.449722,16.95416,70.034653,1495679.854,2151.732054,695.105067,2626.179443,653.072269,880.274269,33.121452,27.806472,28.093378,27.519567,8.228118,0.999537,1992.596046,118.342452,1993.096046,138.157548,16.9303,70.027081,10524542.38,3707.852071,2838.447212,13773.93848,4595.426455,910.863971,32.41752,27.770608,28.192398,27.348818,19.264033,0.998493
TOI_2094_30s.0404.fits,0,59367.9082,2459367.908,2459367.908771,1.357575,30,44.345498,27,37,54,0.206316,0.186251,0.116203,2.829751,0.000159,0.000168,0.000134,0.00213,1294.404931,1107.575149,866.543472,1328.464687,12930441.89,3952.620753,991.617872,126.57962,992.117872,129.92038,16.942865,70.028899,2667751.92,2290.221044,1892.788526,1409.429465,3386.722656,1164.844733,251.670565,4182,33.761407,27.465438,27.40129,27.529586,300.398385,0.999908,1300.483301,185.907106,1300.983301,70.592894,16.939016,70.024399,2030182.72,1708.562499,1188.240244,2616.105225,886.457106,248.861727,33.551652,27.464217,27.530457,27.397976,24.135077,0.999947,87.7602,65.844942,88.2602,190.655058,16.954186,70.034734,1346131.265,1494.117261,900.954229,1897.018311,587.773511,248.504005,33.262198,27.318927,27.589264,27.04859,9.605809,0.999561,1990.989872,117.274214,1991.489872,139.225786,16.93032,70.027153,9554127.908,3235.991133,2952.458,12644.20898,4171.705579,258.776168,32.337298,27.190799,27.652175,26.729422,15.784216,0.998414
TOI_2094_30s.0412.fits,0,59367.91123,2459367.911,2459367.911809,1.363964,30,44.439998,27,37,54,0.20632,0.186518,0.116465,2.823896,0.000151,0.000159,0.000126,0.002001,1365.232276,1176.200512,927.272151,1411.052697,13880786.1,4042.429422,992.206218,127.137815,992.706218,129.362185,16.942858,70.028862,2863883.188,2290.221044,1924.79654,1487.888786,3481.929688,1250.483308,228.82406,4003,33.523109,28.288859,28.256435,28.321283,55.468961,0.999959,1301.282945,186.25822,1301.782945,70.24178,16.939006,70.024375,2182026.8,1725.293311,1264.728023,2637.873535,952.758165,225.415563,33.885268,28.311703,28.391339,28.232067,35.053618,0.999727,88.658091,66.148786,89.158091,190.351214,16.954175,70.034713,1447985.074,1499.092335,965.907864,1909.562378,632.246865,224.655047,33.42735,28.078757,28.299298,27.858216,21.364531,0.999543,1991.816122,117.412415,1992.316122,139.087585,16.930309,70.027142,10250774.22,3334.264655,3074.373297,12427.81836,4475.888582,240.589334,32.466084,27.953182,28.356796,27.549567,21.754981,0.998415
TOI_2094_30s.0346.fits,0,59367.88616,2459367.886,2459367.886737,1.3178,30,44.38444,27,37,54,0.206324,0.186515,0.116659,2.821645,0.000147,0.000154,0.000121,0.001936,1407.689998,1213.92202,961.022644,1457.799029,14606911.46,4128.220007,991.304032,124.902577,991.804032,131.597423,16.942869,70.029007,3013759.913,2290.221044,1964.200166,1534.344598,3813.729004,1315.925343,227.818491,4127,33.853069,27.190167,27.106897,27.273437,297.796379,0.999883,1300.243625,184.083427,1300.743625,72.416573,16.939018,70.024516,2296147.956,1758.560785,1305.697235,2851.934326,1002.587921,225.09585,34.251356,27.362865,27.605216,27.120514,341.113525,0.999498,87.79841,63.906627,88.29841,192.593373,16.954185,70.034858,1526004.695,1523.506345,1001.639868,2206.30835,666.313279,224.154809,32.638166,26.91083,27.231176,26.590484,1.898327,0.999431,1990.537662,115.590724,1991.037662,140.909276,16.930325,70.027262,10784758.81,3410.072258,3162.618853,14447.18359,4709.047119,236.872138,32.433072,26.919683,27.546043,26.293323,17.064701,0.996843
TOI_2094_30s.0096.fits,0,59367.79114,2459367.791,2459367.791717,1.255855,30,44.427194,27,37,54,0.206325,0.187247,0.116828,2.81211,0.000145,0.000152,0.000119,0.001898,1427.478515,1234.398929,978.411593,1481.601252,14825471.23,4140.916344,987.524111,127.287104,988.024111,129.212896,16.942917,70.028863,3058864.603,2290.221044,1965.153268,1556.552688,3882.585205,1335.619813,218.416502,4143,33.795777,27.337791,27.050088,27.625495,80.532706,0.999505,1296.665102,186.273562,1297.165102,70.226438,16.939064,70.024384,2338201.647,1759.35381,1329.011614,2943.399414,1020.950206,213.940136,34.052209,27.387577,27.338538,27.436615,294.11156,0.999971,84.083094,66.085395,84.583094,190.414605,16.954232,70.034726,1550844.842,1519.841297,1020.399199,2149.60791,677.159458,214.184272,33.082514,26.922416,27.254984,26.589848,13.94113,0.999219,1987.477849,118.038219,1987.977849,138.461781,16.930364,70.027113,10936424.74,3426.652122,3191.577186,14604.88672,4775.270388,226.425448,32.392843,27.080221,27.613066,26.547376,24.604132,0.996374
TOI_2094_30s.0539.fits,0,59367.95949,2459367.959,2459367.960070,1.495202,30,44.314808,27,37,54,0.206325,0.187033,0.117168,2.810351,0.000209,0.000231,0.000199,0.002915,984.945795,808.244361,588.382511,964.042978,14330060.54,5358.781669,993.833818,128.103862,994.333818,128.396138,16.942838,70.028797,2956654.636,2290.221044,2790.807445,1059.426239,4855.473633,1290.990947,1353.587545,4192,32.990831,27.674655,27.618543,27.730767,288.427475,0.999974,1302.638371,187.243183,1303.138371,69.256817,16.938989,70.024309,2257898.009,2654.438051,850.612433,3896.74707,985.8865,1352.859622,33.940594,27.908159,28.032678,27.783641,8.97161,0.999912,90.0815,67.079739,90.5815,189.420261,16.954157,70.03465,1502926.666,2493.137626,602.825392,3149.718018,656.23651,1340.414525,33.370138,27.57083,27.821908,27.319752,7.775136,0.999643,1992.774866,118.424725,1993.274866,138.075275,16.930298,70.027075,10569235.87,3931.254812,2688.514577,14393.1582,4614.941379,1379.447879,32.57393,27.516475,27.878763,27.154187,18.794298,0.998896
TOI_2094_30s.0356.fits,0,59367.88996,2459367.89,2459367.890531,1.323937,30,44.24253,27,37,54,0.206327,0.186549,0.116514,2.822996,0.000145,0.000152,0.00012,0.001918,1420.037658,1226.607533,971.432833,1472.218833,14674110.12,4118.317377,991.499198,124.828481,991.999198,131.671519,16.942866,70.029011,3027659.24,2290.221044,1955.458989,1548.311296,3955.679199,1321.994332,213.499962,4220,33.364977,27.209814,27.071301,27.348327,283.310163,0.99987,1300.42489,184.120954,1300.92489,72.379046,16.939016,70.024513,2307065.825,1747.463764,1320.236718,2906.499268,1007.355089,210.188919,34.066018,27.381268,27.51535,27.247186,346.505773,0.999879,87.786062,63.883129,88.286062,192.616871,16.954185,70.03486,1531314.064,1511.836105,1012.883644,2152.873779,668.631557,210.667773,32.6726,27.001573,27.215558,26.787589,353.254113,0.999734,1990.70753,115.616085,1991.20753,140.883915,16.930322,70.02726,10835730.23,3408.996919,3178.568501,14589.75488,4731.303231,222.248473,32.543374,27.008442,27.598205,26.418678,18.848336,0.996957
TOI_2094_30s.0506.fits,0,59367.94696,2459367.947,2459367.947533,1.455138,30,44.160649,27,37,54,0.206327,0.186858,0.116596,2.818834,0.000152,0.00016,0.000128,0.002015,1359.779838,1166.674596,912.431027,1398.820044,14350994.64,4171.27091,993.36484,127.634445,993.86484,128.865555,16.942844,70.028828,2960999.389,2290.221044,2000.261615,1480.306059,3640.520752,1292.888036,282.649273,4109,33.822317,27.810544,27.718603,27.902486,289.788822,0.999926,1302.150451,186.782399,1302.650451,69.717601,16.938995,70.024339,2259413.59,1804.636775,1252.004625,2808.76123,986.548261,279.894077,34.028596,27.875125,27.97551,27.774741,3.774792,0.999947,89.841631,66.664117,90.341631,189.835883,16.95416,70.034678,1498538.757,1579.467569,948.761967,2150.729004,654.320578,277.840932,32.349251,27.366983,27.541916,27.192049,19.804222,0.999725,1992.505395,117.796691,1993.005395,138.703309,16.930301,70.027116,10593042.29,3412.926795,3103.800031,13804.7002,4625.336195,295.714463,32.254441,27.503012,27.878411,27.127614,21.666437,0.998592
TOI_2094_30s.0267.fits,0,59367.85614,2459367.856,2459367.856718,1.279905,30,44.409022,27,37,54,0.206333,0.187056,0.116983,2.812273,0.000148,0.000155,0.000123,0.001948,1392.13982,1203.118937,950.111979,1443.785498,14463749.91,4123.709564,989.819964,125.245443,990.319964,131.254557,16.942887,70.028989,2984350.702,2290.221044,1967.626466,1516.726245,3653.431396,1303.084132,237.165293,3982,33.98566,27.581234,27.579956,27.582511,314.424255,0.999979,1298.748299,184.266457,1299.248299,72.233543,16.939037,70.024508,2279190.372,1761.336225,1294.012091,2836.253418,995.183577,233.65846,34.041617,27.650275,27.737231,27.563318,337.857309,0.999923,86.448591,64.165476,86.948591,192.334524,16.954202,70.034845,1514806.388,1530.118621,989.99278,2117.119629,661.423661,233.578175,32.84072,27.261913,27.550639,26.973187,356.711076,0.999545,1989.547745,115.636765,1990.047745,140.863235,16.930337,70.027261,10669753.15,3400.207681,3137.971017,13924.95313,4658.831155,247.089665,32.326266,27.259798,27.819874,26.699722,23.323547,0.99642
TOI_2094_30s.0258.fits,0,59367.85272,2459367.853,2459367.853293,1.276652,30,44.628952,27,37,54,0.206334,0.186678,0.116897,2.817183,0.000147,0.000154,0.000122,0.001931,1408.202723,1215.235775,961.686494,1458.890575,14598959.63,4125.715077,989.833891,124.695623,990.333891,131.804377,16.942887,70.029024,3012257.342,2290.221044,1962.39468,1534.990577,3808.367432,1315.269262,228.24164,4222,33.863509,27.352734,27.281552,27.423916,291.497082,0.999949,1298.682386,183.740112,1299.182386,72.759888,16.939037,70.024542,2296577.969,1756.639821,1307.369867,2803.797363,1002.775682,224.541956,34.392388,27.532991,27.580948,27.485034,324.453847,0.999884,86.111473,63.685653,86.611473,192.814347,16.954206,70.034876,1527959.704,1524.318063,1002.38903,2084.373779,667.166913,224.491041,33.28927,27.136684,27.425831,26.847537,1.044368,0.999545,1989.348659,115.449951,1989.848659,141.050049,16.930339,70.027274,10774421.96,3407.66722,3161.817533,14535.28906,4704.533646,237.074889,32.361096,27.077458,27.670832,26.484084,22.557048,0.996147
TOI_2094_30s.0285.fits,0,59367.86298,2459367.863,2459367.863552,1.286984,30,44.478019,27,37,54,0.206334,0.186889,0.116874,2.81527,0.000173,0.000183,0.000149,0.00231,1192.02516,1018.876695,785.890457,1218.965619,11732359.14,3855.122969,990.33851,125.558783,990.83851,130.941217,16.942881,70.028967,2420779.321,2290.221044,1868.548035,1295.540321,3157.624512,1057.006845,294.903412,4193,33.692074,27.46661,27.411106,27.522113,277.193033,0.999983,1299.164491,184.688593,1299.664491,71.811407,16.939032,70.02448,1847389.27,1693.713133,1090.733273,2425.810547,806.642343,290.381387,34.22697,27.678871,27.804437,27.553304,349.592684,0.999906,86.734697,64.565871,87.234697,191.934129,16.954198,70.034818,1227716.727,1506.134975,815.143893,1802.059204,536.069097,292.186286,32.959119,27.281796,27.520255,27.043336,5.414778,0.999683,1989.879403,116.196349,1990.379403,140.303651,16.930333,70.027225,8657253.14,3118.4718,2776.120387,11195.21387,3780.095009,301.404858,32.429606,27.181537,27.707722,26.655352,22.116425,0.997082
TOI_2094_30s.0528.fits,0,59367.95532,2459367.955,2459367.955893,1.481221,30,44.443799,27,37,54,0.206336,0.186985,0.116745,2.815778,0.000174,0.000187,0.000156,0.002363,1186.37769,998.590106,747.187018,1191.501318,14393568.7,4623.201121,993.148445,126.963372,993.648445,129.536628,16.942846,70.028871,2969915.675,2290.221044,2314.467209,1283.196264,4076.102539,1296.781235,654.958963,4230,33.370155,27.680959,27.613908,27.748011,274.549518,0.999976,1301.886363,186.091061,1302.386363,70.408939,16.938998,70.024384,2267412.982,2137.310557,1060.872026,3231.206299,990.041109,652.494922,34.015123,27.821742,27.951909,27.691575,6.984966,0.999907,89.355711,66.058505,89.855711,190.441495,16.954166,70.034717,1504705.578,1953.509576,770.25759,2499.542969,657.013253,648.3849,33.295076,27.498515,27.75355,27.243479,4.326004,0.999648,1992.03423,117.407334,1992.53423,139.092666,16.930307,70.027142,10621450.14,3604.121603,2947.028793,14067.19531,4637.740171,670.768601,32.668007,27.467861,27.925071,27.01065,17.611316,0.99834
TOI_2094_30s.0240.fits,0,59367.84588,2459367.846,2459367.846459,1.270922,30,44.521213,27,37,54,0.206336,0.186691,0.116421,2.82261,0.000165,0.000175,0.00014,0.002203,1247.435178,1068.76114,833.644529,1281.454833,12283428.39,3879.374647,988.823863,125.840569,989.323863,130.659431,16.9429,70.028953,2534513.818,2290.221044,1867.458717,1357.199382,5706.904297,1106.667771,261.601358,4146,33.89467,27.339972,27.18071,27.499234,86.056403,0.999862,1297.805362,184.813162,1298.305362,71.686838,16.939049,70.024475,1932438.75,1686.372682,1145.914406,2417.111084,843.77827,257.251655,34.511791,27.564807,27.714699,27.414915,331.46315,0.9996,85.527149,64.664292,86.027149,191.835708,16.954214,70.034814,1280922.54,1478.712929,866.241523,1872.991943,559.300834,258.687501,32.893227,27.111192,27.390613,26.831771,3.060183,0.99957,1988.561264,116.235215,1989.061264,140.264785,16.93035,70.027225,9070067.099,3165.296654,2865.47142,12166.81055,3960.345714,266.850264,32.241655,27.113375,27.69594,26.530809,22.565631,0.996293
TOI_2094_30s.0534.fits,0,59367.9576,2459367.958,2459367.958173,1.488819,30,44.245911,27,37,54,0.20634,0.1869,0.116908,2.814749,0.000191,0.000209,0.000177,0.002633,1081.901046,895.520574,660.906745,1068.998299,14265322.6,4946.504922,992.676354,129.436689,993.176354,127.063311,16.942853,70.028714,2943508.22,2290.221044,2521.974716,1167.144223,4388.568359,1285.250708,951.480796,4115,33.100389,28.08536,27.979882,28.190839,285.752998,0.999922,1301.510019,188.59932,1302.010019,67.90068,16.939004,70.024224,2246349.288,2373.673087,946.360011,3491.836182,980.843877,949.803117,34.019244,28.228855,28.287343,28.170367,8.714693,0.999981,89.10002,68.439983,89.60002,188.060017,16.95417,70.034565,1493168.287,2199.088881,678.99406,2736.0896,651.975621,942.636718,33.017095,27.955294,28.163953,27.746636,1.679384,0.999776,1991.709912,119.724277,1992.209912,136.775723,16.930312,70.026994,10525805.03,3741.336007,2813.381372,13589.70313,4595.977779,973.81067,32.592886,27.897752,28.176175,27.619329,22.651284,0.999195
TOI_2094_30s.0359.fits,0,59367.8911,2459367.891,2459367.891673,1.325858,30,44.310175,27,37,54,0.206344,0.186849,0.117028,2.813882,0.000146,0.000153,0.000121,0.001915,1417.249124,1224.055516,970.558918,1469.723587,14650631.2,4120.149813,991.604467,124.932071,992.104467,131.567929,16.942865,70.029005,3023073.417,2290.221044,1956.309091,1545.294366,3904.758301,1319.991983,217.621067,4196,33.484639,27.256777,27.169632,27.343922,273.241983,0.999959,1300.504396,184.173154,1301.004396,72.326846,16.939015,70.02451,2306491.136,1750.696576,1317.470524,2898.054443,1007.104158,214.332148,34.296101,27.432838,27.601275,27.264402,1.275451,0.999849,87.866963,63.968902,88.366963,192.531098,16.954184,70.034854,1534905.313,1516.589214,1012.077165,2147.57959,670.199637,213.79946,32.761939,27.003249,27.273647,26.732851,1.327281,0.999598,1990.855355,115.609375,1991.355355,140.890625,16.930321,70.02726,10809234.75,3407.440848,3172.244283,14613.48047,4719.73427,226.290004,32.456263,27.043186,27.647064,26.439309,19.7915,0.996645
TOI_2094_30s.0527.fits,0,59367.95494,2459367.955,2459367.955514,1.480097,30,44.426834,27,37,54,0.206351,0.187458,0.117427,2.802979,0.000172,0.000186,0.000154,0.002325,1199.378163,1007.286619,760.94264,1205.333924,14339370.2,4580.401465,993.21214,127.898297,993.71214,128.601703,16.942846,70.028811,2958946.361,2290.221044,2278.831051,1298.449202,3976.779297,1291.991604,621.14946,4196,33.530285,27.83583,27.738898,27.932762,294.714272,0.999885,1301.776937,187.053758,1302.276937,69.446242,16.939,70.024323,2263685.033,2114.293343,1070.657977,3337.758301,988.41334,617.865475,33.962283,27.967736,28.130723,27.804748,350.207655,0.999847,89.614713,66.949704,90.114713,189.550296,16.954163,70.03466,1506877.419,1919.111243,785.195451,2399.156006,657.961563,612.721458,33.161151,27.646743,27.858754,27.434732,355.063708,0.999758,1992.174252,118.222705,1992.674252,138.277295,16.930305,70.027089,10568807.75,3581.459657,2950.977747,13800.73145,4614.754447,637.737793,32.575412,27.593085,27.966344,27.219826,16.848313,0.998943
TOI_2094_30s.0360.fits,0,59367.89148,2459367.891,2459367.892053,1.326439,30,44.346282,27,37,54,0.206352,0.186725,0.116727,2.818679,0.000146,0.000153,0.000121,0.001931,1408.803849,1216.751329,961.895712,1459.835226,14542363.69,4110.391495,991.509161,124.735459,992.009161,131.764541,16.942866,70.029017,3000839.838,2290.221044,1953.90528,1535.816433,3805.374023,1310.283933,219.480857,4143,33.470319,27.308932,27.195317,27.422548,276.221557,0.999927,1300.321954,184.015399,1300.821954,72.484601,16.939017,70.02452,2288166.696,1747.53667,1309.366914,2825.953125,999.102991,216.023489,34.355583,27.509798,27.69943,27.320166,358.371462,0.999809,87.736051,63.612476,88.236051,192.887524,16.954185,70.034877,1520051.522,1516.0332,1002.65055,2122.889404,663.713892,215.409549,32.91991,27.104594,27.388813,26.820376,0.948253,0.99956,1990.602302,115.592598,1991.102302,140.907402,16.930324,70.027262,10734145.47,3397.510437,3159.415011,14177.21094,4686.947358,227.384794,32.32914,27.094797,27.690402,26.499191,18.691374,0.996942
TOI_2094_30s.0230.fits,0,59367.84208,2459367.842,2459367.842658,1.268138,30,44.150706,27,37,54,0.206355,0.186762,0.116855,2.816796,0.000159,0.000167,0.000133,0.002102,1297.852926,1116.685338,877.126252,1340.034928,12934381.04,3938.253406,989.35571,124.849844,989.85571,131.650156,16.942893,70.029015,2669076.875,2290.221044,1889.147716,1412.847101,3436.938965,1165.42326,243.738147,4213,33.786626,27.241112,26.947994,27.534229,277.340053,0.999505,1298.453574,183.964848,1298.953574,72.535152,16.93904,70.024528,2035499.363,1697.693208,1198.979505,2622.551758,888.77856,239.110273,33.928461,27.446945,27.557023,27.336866,329.298547,0.999719,85.971882,63.820961,86.471882,192.679039,16.954208,70.034868,1353306.712,1482.813528,912.661428,1972.073486,590.906592,239.817528,32.584318,27.057887,27.336441,26.779333,357.443862,0.999573,1989.091581,115.584444,1989.591581,140.915556,16.930343,70.027266,9545574.969,3229.387202,2955.847154,12923.97559,4167.971031,249.793651,32.105234,27.055528,27.656374,26.454681,21.300029,0.996363
TOI_2094_30s.0538.fits,0,59367.95912,2459367.959,2459367.959691,1.493838,30,44.383741,27,37,54,0.206356,0.187245,0.116601,2.814773,0.000206,0.000227,0.000195,0.002864,999.697337,825.693291,599.218281,982.812837,14279241.21,5264.030821,992.980004,128.540524,993.480004,127.959476,16.942849,70.028771,2946606.679,2290.221044,2740.032694,1075.391066,4742.016113,1286.603617,1259.28065,4135,33.031911,27.936286,27.811351,28.061221,282.74249,0.999902,1301.70057,187.692254,1302.20057,68.807746,16.939001,70.024282,2252036.185,2588.906171,869.879415,3737.574463,983.326998,1257.954047,34.133901,28.162707,28.269055,28.056359,13.302516,0.999929,89.22402,67.523422,89.72402,188.976578,16.954168,70.034624,1491106.939,2428.096561,614.105288,3031.449707,651.075556,1248.523552,33.113781,27.769648,27.944544,27.594752,7.42383,0.99983,1992.008112,118.779138,1992.508112,137.720862,16.930308,70.027054,10536098.08,3887.406901,2710.315218,13992.04395,4600.472128,1285.736939,32.797318,27.788254,28.101508,27.474999,21.319458,0.999061
TOI_2094_30s.0432.fits,0,59367.91884,2459367.919,2459367.919415,1.380761,30,44.416219,27,37,54,0.206361,0.186801,0.116956,2.815218,0.000146,0.000153,0.000121,0.001926,1411.279517,1217.14484,964.875067,1461.719092,14566281.19,4114.26904,992.152835,126.726953,992.652835,129.773047,16.942859,70.028888,3005905.602,2290.221044,1953.381382,1538.821671,3799.625,1312.495844,220.951228,4234,33.477055,27.50663,27.51824,27.495021,35.260654,0.999994,1300.957995,185.962683,1301.457995,70.537317,16.93901,70.024394,2292714.663,1750.579177,1309.689212,2838.434326,1001.088811,218.329664,33.892259,27.570627,27.693532,27.447722,15.329926,0.999893,88.494231,65.581924,88.994231,190.918076,16.954177,70.03475,1525227.026,1516.137951,1005.994887,2140.372803,665.973719,216.862295,32.888387,27.330572,27.689593,26.971551,6.969242,0.999267,1991.539697,117.234899,1992.039697,139.265101,16.930313,70.027154,10748339.5,3400.589359,3160.72844,13617.71191,4693.145025,231.047624,32.943768,27.260604,27.656606,26.864602,20.737002,0.998497
TOI_2094_30s.0418.fits,0,59367.91351,2459367.914,2459367.914087,1.368803,30,44.267145,27,37,54,0.206362,0.18618,0.11668,2.824881,0.000147,0.000154,0.000122,0.001948,1399.56905,1206.397419,958.604776,1450.305225,14373723.64,4089.404448,992.38893,126.261705,992.88893,130.238295,16.942856,70.028918,2966193.103,2290.221044,1944.101229,1525.740048,3502.220459,1295.155815,219.612745,4064,33.58705,28.2304,28.199956,28.260843,59.895827,0.999981,1301.22209,185.537273,1301.72209,70.962727,16.939006,70.024421,2256070.091,1738.480522,1297.725262,2760.218262,985.088359,215.970839,33.575848,28.253565,28.404831,28.102298,24.971026,0.999723,88.633117,65.320964,89.133117,191.179036,16.954175,70.034766,1501883.365,1502.576127,999.538951,1953.137451,655.780964,215.135978,33.290498,28.024292,28.283363,27.765221,19.52428,0.999433,1991.690089,116.726782,1992.190089,139.773218,16.930311,70.027186,10615770.18,3382.776847,3138.182229,12975.11816,4635.260081,230.98151,32.295789,27.855429,28.271929,27.438928,21.803016,0.998295
TOI_2094_30s.0266.fits,0,59367.85576,2459367.856,2459367.856337,1.279513,30,44.441823,27,37,54,0.206363,0.18679,0.117793,2.805605,0.000149,0.000156,0.000124,0.00195,1388.653856,1196.662901,949.378288,1438.770471,14401280.67,4117.691168,989.630242,125.604264,990.130242,130.895736,16.94289,70.028966,2971887.742,2290.221044,1964.195661,1513.030397,3539.330566,1297.642317,239.435481,4212,33.982879,27.845747,27.848816,27.842678,316.133019,0.999969,1298.515529,184.619028,1299.015529,71.880972,16.93904,70.024486,2266627.62,1761.942192,1286.436996,2732.849854,989.698189,235.242305,34.089114,27.955007,28.061343,27.84867,348.840826,0.999932,86.058524,64.558164,86.558524,191.941836,16.954207,70.03482,1517601.655,1533.837365,989.414973,4357.375977,662.644184,235.41309,32.848137,27.710653,27.861272,27.560033,23.243183,0.999751,1989.2134,115.995828,1989.7134,140.504172,16.930341,70.027239,10617051.4,3390.911855,3131.031372,13373.09961,4635.819509,249.168906,32.407301,27.539545,28.122034,26.957057,21.982599,0.996549
